Second,Count,Tempo (BPM),Beat Times (s)
94.5,2779,[114.84375],100.32181405895692
95.0,2107,[114.84375],100.83265306122448
95.5,2065,[114.84375],101.37832199546486
96.0,2905,[114.84375],101.90077097505667
96.5,3311,[114.84375],102.42321995464852
97.0,3623,[114.84375],102.94566893424036
97.5,3496,[114.84375],103.47972789115646
98.0,3439,[114.84375],104.0021768707483
98.5,2894,[114.84375],104.52462585034012
99.0,2516,[114.84375],105.04707482993196
99.5,2178,[114.84375],105.58113378684808
100.0,2165,[114.84375],106.10358276643991
100.5,2220,[114.84375],106.637641723356
101.0,2215,[114.84375],107.16009070294784
101.5,2234,[114.84375],107.69414965986394
102.0,2515,[114.84375],108.21659863945578
102.5,2767,[114.84375],108.73904761904762
103.0,2768,[114.84375],109.26149659863944
103.5,2977,[114.84375],109.79555555555557
104.0,2979,[114.84375],110.3180045351474
104.5,3330,[114.84375],110.84045351473922
105.0,4022,[114.84375],111.37451247165532
105.5,4376,[114.84375],111.89696145124717
106.0,3908,[114.84375],112.419410430839
106.5,3590,[114.84375],112.9534693877551
107.0,3918,[114.84375],113.46430839002268
107.5,3380,[114.84375],114.00997732426303
108.0,3275,[114.84375],114.53242630385488
108.5,3254,[114.84375],115.0548752834467
109.0,3234,[114.84375],115.57732426303856
109.5,2929,[114.84375],116.11138321995465
110.0,2928,[114.84375],116.63383219954648
110.5,2820,[114.84375],117.15628117913832
111.0,2770,[114.84375],117.67873015873016
111.5,2798,[114.84375],118.21278911564626
112.0,2710,[114.84375],118.73523809523807
112.5,2557,[114.84375],119.2692970521542
113.0,2311,[114.84375],119.79174603174604
113.5,2330,[114.84375],120.31419501133789
114.0,2400,[114.84375],120.8366439909297
114.5,2427,[114.84375],121.3707029478458
115.0,2347,[114.84375],121.89315192743764
115.5,2264,[114.84375],122.42721088435374
116.0,2272,[114.84375],122.94965986394558
116.5,2113,[114.84375],123.4721088435374
117.0,1973,[114.84375],123.99455782312926
117.5,1948,[114.84375],124.52861678004535
118.0,2245,[114.84375],125.05106575963718
118.5,2215,[114.84375],125.58512471655328
119.0,2093,[114.84375],126.10757369614512
119.5,2355,[114.84375],126.64163265306122
120.0,2738,[114.84375],127.16408163265308
120.5,2859,[114.84375],127.6865306122449
121.0,2600,[114.84375],128.20897959183674
121.5,2550,[114.84375],128.74303854875282
122.0,2127,[114.84375],129.26548752834466
122.5,1966,[114.84375],129.7879365079365
123.0,1802,[114.84375],130.31038548752835
123.5,1790,[114.84375],130.84444444444443
124.0,1857,[114.84375],131.36689342403628
124.5,1886,[114.84375],131.88934240362812
125.0,1758,[114.84375],132.4234013605442
125.5,2070,[114.84375],132.95746031746032
126.0,2109,[114.84375],133.47990929705216
126.5,1986,[114.84375],134.002358276644
127.0,1850,[114.84375],134.52480725623582
127.5,1866,[114.84375],135.05886621315193
128.0,1823,[114.84375],135.58131519274377
128.5,1761,[114.84375],136.1037641723356
129.0,1562,[114.84375],136.62621315192743
129.5,1625,[114.84375],137.16027210884354
130.0,1566,[114.84375],137.69433106575963
130.5,1496,[114.84375],138.21678004535147
131.0,1501,[114.84375],138.72761904761904
131.5,1488,[114.84375],139.2732879818594
132.0,1409,[114.84375],139.78412698412697
132.5,1354,[114.84375],140.31818594104308
133.0,1256,[114.84375],140.84063492063493
133.5,1372,[114.84375],141.374693877551
134.0,1331,[114.84375],141.90875283446712
134.5,1329,[114.84375],142.43120181405897
135.0,1262,[114.84375],142.95365079365078
135.5,1308,[114.84375],143.4877097505669
136.0,1314,[114.84375],144.021768707483
136.5,1255,[114.84375],144.53260770975058
137.0,1201,[114.84375],145.04344671201815
137.5,1216,[114.84375],145.57750566893424
138.0,1178,[114.84375],146.11156462585035
138.5,1178,[114.84375],146.63401360544216
139.0,1222,[114.84375],147.156462585034
139.5,1232,[114.84375],147.69052154195012
140.0,1264,[114.84375],148.2013605442177
140.5,1238,[114.84375],148.73541950113378
141.0,1160,[114.84375],149.25786848072562
141.5,1140,[114.84375],149.79192743764173
142.0,1131,[114.84375],150.31437641723355
142.5,1105,[114.84375],150.84843537414966
143.0,1186,[114.84375],151.3708843537415
143.5,1174,[114.84375],151.89333333333337
144.0,1122,[114.84375],152.42739229024943
144.5,1020,[114.84375],152.94984126984127
145.0,1087,[114.84375],153.48390022675736
145.5,1085,[114.84375],154.0063492063492
146.0,1104,[114.84375],154.52879818594104
146.5,1103,[114.84375],155.06285714285715
147.0,1012,[114.84375],155.57369614512473
147.5,1116,[114.84375],156.1077551020408
148.0,1116,[114.84375],156.63020408163266
148.5,1182,[114.84375],157.16426303854874
149.0,1204,[114.84375],157.6751020408163
149.5,1157,[114.84375],158.2207709750567
150.0,1155,[114.84375],158.74321995464854
150.5,1172,[114.84375],159.26566893424035
151.0,1210,[114.84375],159.7881179138322
151.5,1145,[114.84375],160.3221768707483
152.0,1191,[114.84375],160.84462585034012
152.5,1159,[114.84375],161.36707482993197
153.0,1172,[114.84375],161.8895238095238
153.5,1166,[114.84375],162.42358276643992
154.0,1178,[114.84375],162.94603174603174
154.5,1189,[114.84375],163.48009070294785
155.0,1095,[114.84375],164.0025396825397
155.5,1101,[114.84375],164.53659863945578
156.0,1090,[114.84375],165.05904761904762
156.5,1035,[114.84375],165.58149659863946
157.0,1115,[114.84375],166.1039455782313
157.5,1110,[114.84375],166.6380045351474
158.0,1168,[114.84375],167.16045351473923
158.5,1204,[114.84375],167.68290249433107
159.0,1238,[114.84375],168.2053514739229
159.5,1318,[114.84375],168.739410430839
160.0,1240,[114.84375],169.26185941043084
160.5,1429,[114.84375],169.79591836734693
161.0,1639,[114.84375],170.31836734693877
161.5,1623,[114.84375],170.85242630385488
162.0,1580,[114.84375],171.36326530612246
162.5,1572,[114.84375],171.89732426303854
163.0,1500,[114.84375],172.40816326530611
163.5,1391,[114.84375],172.9538321995465
164.0,1289,[114.84375],173.4762811791383
164.5,1719,[114.84375],173.99873015873015
165.0,2104,[114.84375],174.50956916099773
165.5,2150,[114.84375],175.05523809523808
166.0,1954,[114.84375],175.57768707482992
166.5,2007,[114.84375],176.11174603174604
167.0,2040,[114.84375],176.6225850340136
167.5,1969,[114.84375],177.16825396825396
168.0,2094,[114.84375],177.67909297052154
168.5,2382,[114.84375],178.21315192743765
169.0,2338,[114.84375],178.73560090702946
169.5,2432,[114.84375],179.26965986394558
170.0,2296,[114.84375],179.79210884353742
170.5,2280,[114.84375],180.3145578231293
171.0,2162,[114.84375],180.83700680272108
171.5,2145,[114.84375],181.3710657596372
172.0,2268,[114.84375],181.89351473922903
172.5,2568,[114.84375],182.42757369614512
173.0,2887,[114.84375],182.95002267573696
173.5,2570,[114.84375],183.48408163265307
174.0,2420,[114.84375],184.0065306122449
174.5,2492,[114.84375],184.52897959183676
175.0,2416,[114.84375],185.05142857142857
175.5,2469,[114.84375],185.58548752834463
176.0,2498,[114.84375],186.1079365079365
176.5,2284,[114.84375],186.63038548752837
177.0,2348,[114.84375],187.1528344671202
177.5,2144,[114.84375],187.68689342403627
178.0,1914,[114.84375],188.2093424036281
178.5,1725,[114.84375],188.74340136054423
179.0,1670,[114.84375],189.26585034013604
179.5,1874,[114.84375],189.78829931972788
180.0,2000,[114.84375],190.31074829931973
180.5,2141,[114.84375],190.84480725623584
181.0,2033,[114.84375],191.36725623582765
181.5,1916,[114.84375],191.90131519274377
182.0,1998,[114.84375],192.4237641723356
182.5,1521,[114.84375],192.94621315192745
183.0,1605,[114.84375],193.48027210884356
183.5,1615,[114.84375],194.00272108843535
184.0,1588,[114.84375],194.5251700680272
184.5,1456,[114.84375],195.04761904761904
185.0,1279,[114.84375],195.58167800453515
185.5,1258,[114.84375],196.11573696145123
186.0,1241,[114.84375],196.63818594104308
186.5,1296,[114.84375],197.1606349206349
187.0,1295,[114.84375],197.6830839002268
187.5,1362,[114.84375],198.21714285714285
188.0,1219,[114.84375],198.7395918367347
188.5,1209,[114.84375],199.26204081632653
189.0,1167,[114.84375],199.7844897959184
189.5,1169,[114.84375],200.3185487528345
190.0,1074,[114.84375],200.8409977324263
190.5,986,[114.84375],201.3750566893424
191.0,1058,[114.84375],201.89750566893423
191.5,953,[114.84375],202.43156462585037
192.0,1074,[114.84375],202.95401360544216
192.5,988,[114.84375],203.476462585034
193.0,1002,[114.84375],203.9873015873016
193.5,1001,0,0.0
194.0,940,0,0.0
194.5,902,0,0.0
195.0,912,0,0.0
195.5,921,0,0.0
196.0,946,0,0.0
196.5,985,0,0.0
197.0,977,0,0.0
197.5,918,0,0.0
198.0,912,0,0.0
198.5,830,0,0.0
199.0,767,0,0.0
199.5,768,0,0.0
200.0,822,0,0.0
200.5,661,0,0.0
201.0,608,0,0.0
201.5,550,0,0.0
202.0,362,0,0.0
202.5,127,0,0.0
203.0,42,0,0.0
203.5,11,0,0.0
