Second,Count,Onset Strength
83.5,4141,1.0727801
84.0,4347,1.0621762
84.5,3448,0.73452324
85.0,3008,0.9775899
85.5,3228,1.0048805
86.0,4146,0.91659296
86.5,4279,1.8231928
87.0,4223,1.157393
87.5,3927,0.98385817
88.0,2707,0.9581851
88.5,2367,0.85043865
89.0,2039,1.0117751
89.5,2051,0.92538583
90.0,2120,1.1828191
90.5,2160,1.0809432
91.0,2106,1.0610685
91.5,3076,1.0084583
92.0,3589,1.222032
92.5,2981,1.0589899
93.0,2366,1.2589381
93.5,2372,0.87390625
94.0,2214,1.016013
94.5,1575,1.2220742
95.0,1804,0.8685005
95.5,2374,1.0871553
96.0,2421,1.0676261
96.5,2338,0.88247705
97.0,2325,1.0550553
97.5,2298,0.8574197
98.0,1951,1.169494
98.5,1995,0.99827594
99.0,3327,1.1872933
99.5,3280,0.9697938
100.0,2997,0.9856328
100.5,2701,0.76459664
101.0,2388,0.5734128
101.5,2184,1.3157771
102.0,1925,1.167193
102.5,1754,0.9143562
103.0,1654,1.2097529
103.5,1518,0.9188434
104.0,1584,1.1099343
104.5,1473,1.2025306
105.0,1449,1.1173289
105.5,1483,0.98748505
106.0,1424,1.245422
106.5,1379,0.926082
107.0,1334,1.0852191
107.5,1312,1.1986389
108.0,1399,1.2192849
108.5,1581,0.9731335
109.0,1646,1.2443058
109.5,1686,0.97644967
110.0,1599,1.064933
110.5,1761,1.1745583
111.0,2173,1.1969687
111.5,2614,1.0073168
112.0,2734,1.261925
112.5,2778,1.0021904
113.0,2874,1.0288343
113.5,2782,1.1447123
114.0,2758,0.8566633
114.5,2862,0.9582861
115.0,3134,1.0186228
115.5,3097,0.9109853
116.0,3099,0.767655
116.5,2969,1.2327203
117.0,3098,1.1960751
117.5,2945,1.7071472
118.0,2776,1.334956
118.5,2753,1.3044816
119.0,2841,1.6653316
119.5,2785,1.6497171
120.0,2978,1.2438105
120.5,3022,1.5118568
121.0,3189,1.3175987
121.5,3268,1.555913
122.0,3579,1.5611557
122.5,3560,1.3933421
123.0,3904,1.5276068
123.5,3930,1.3651253
124.0,4016,1.4478981
124.5,3894,1.3266398
125.0,3843,1.6978664
125.5,4000,1.0473263
126.0,4079,1.7262443
126.5,4382,1.1781716
127.0,4309,1.1909221
127.5,4544,1.3650216
128.0,4331,1.2471836
128.5,4288,1.3595618
129.0,4350,1.6320615
129.5,4316,1.3259397
130.0,4261,1.4295444
130.5,4074,1.4390289
131.0,4198,1.4223844
131.5,3925,1.3721048
132.0,3936,1.7781686
132.5,3880,1.4634541
133.0,3752,1.3463664
133.5,3464,1.3819687
134.0,3587,1.4124833
134.5,3339,1.3453572
135.0,2732,1.520433
135.5,2301,1.3714689
136.0,2104,1.3942667
136.5,1611,1.463466
137.0,1526,1.3961753
137.5,1411,1.1554601
138.0,1548,1.4664814
138.5,1575,1.0154504
139.0,1646,1.0920829
139.5,1583,1.3036685
140.0,1516,1.1389439
140.5,1527,1.2552761
141.0,1578,1.3286244
141.5,1413,1.3272336
142.0,1437,1.1315185
142.5,1436,1.3378179
143.0,1380,1.1348051
143.5,1265,1.2144933
144.0,1100,1.4197838
144.5,1063,1.091864
145.0,933,1.225646
145.5,859,1.3620874
146.0,763,1.1496636
146.5,657,1.1570057
147.0,729,1.4309323
147.5,749,1.1351416
148.0,708,1.3435799
148.5,736,1.2228653
149.0,725,1.0204672
149.5,696,1.192118
150.0,695,1.0300725
150.5,742,0.8943174
151.0,712,0.8953413
151.5,750,1.1104554
152.0,772,0.7345931
152.5,737,1.1873316
153.0,768,0.9781529
153.5,713,0.8704992
154.0,761,0.8804152
154.5,749,0.7694728
155.0,797,1.0800655
155.5,780,0.8841446
156.0,804,0.72095746
156.5,814,1.0981536
157.0,755,1.1206257
157.5,767,1.348871
158.0,810,0.8178008
158.5,743,0.9800005
159.0,783,1.2480152
159.5,778,0.888455
160.0,752,0.8802485
160.5,795,0.7427825
161.0,744,0.78320384
161.5,780,1.2968051
162.0,708,1.1693693
162.5,718,1.0706506
163.0,751,1.2131786
163.5,731,0.94128895
164.0,676,0.87309587
164.5,646,1.0489657
165.0,687,1.1472965
165.5,640,0.9753794
166.0,670,1.0654435
166.5,721,1.0383947
167.0,733,0.8266382
167.5,796,1.0855659
168.0,807,0.89899886
168.5,941,0.82805216
169.0,1045,0.91629195
169.5,1099,1.1744522
170.0,1350,0.8255349
170.5,1601,0.91170377
171.0,2170,0.96817786
171.5,2545,0.9161132
172.0,2512,1.0546117
172.5,2788,0.76721185
173.0,2709,1.2854892
173.5,2621,1.2953582
174.0,3474,1.0355728
174.5,3018,0.89401686
175.0,3126,0.6298494
175.5,3578,1.0445867
176.0,4550,0.75499254
176.5,4039,0.34521177
177.0,3828,0.98554033
177.5,3134,1.4824524
178.0,2047,1.0452975
178.5,1693,1.1988646
179.0,1488,0.51623756
179.5,1790,0.8263323
180.0,2000,1.7108914
180.5,1324,0.91288286
181.0,1290,1.0133373
181.5,1384,0.99003977
182.0,1204,0.9865721
182.5,1090,0.988143
183.0,1268,1.1994022
183.5,1598,0.81106967
184.0,1473,0.8053988
184.5,1382,1.0733433
185.0,1340,0.5173695
185.5,1318,1.1752827
186.0,1353,1.9208266
186.5,1810,1.2102983
187.0,2050,0.8075278
187.5,2544,1.0548626
188.0,3206,0.9670646
188.5,3376,0.5714159
189.0,2819,1.1765243
189.5,2993,1.2557042
190.0,2324,0.8737421
190.5,1573,1.3850272
191.0,973,0.80396265
191.5,1300,1.0623512
192.0,1930,1.3080345
192.5,1636,1.0051483
193.0,1238,1.047848
193.5,1143,1.1427402
194.0,1198,1.1752971
194.5,1060,1.0877833
195.0,1013,1.1865848
195.5,1019,0.98379827
196.0,965,0.73082304
196.5,1011,1.2679425
197.0,995,0.7637522
197.5,1002,1.3763378
198.0,987,1.3328627
198.5,950,1.0605145
199.0,962,1.1988933
199.5,939,1.1480004
200.0,972,0.97879267
200.5,938,1.1873676
201.0,899,1.0476354
201.5,977,1.0165335
202.0,922,1.0467285
202.5,883,0.99169105
203.0,856,1.1809672
203.5,895,1.1321049
204.0,886,1.068473
204.5,879,1.0863801
205.0,947,1.0882417
205.5,944,1.0321062
206.0,932,1.1514943
206.5,1011,1.1004031
207.0,1003,1.0768772
207.5,946,1.1683426
208.0,957,1.1187667
208.5,951,1.0435361
209.0,936,1.1921742
209.5,855,1.1301461
210.0,900,1.0923717
210.5,860,1.0524607
211.0,908,1.139496
211.5,837,1.0330989
212.0,900,1.1291494
212.5,840,1.0992799
213.0,804,1.104223
213.5,824,1.0946449
214.0,813,1.0267539
214.5,759,0.91253287
215.0,780,1.0931048
215.5,735,1.0560064
216.0,727,1.0072898
216.5,723,1.1138242
217.0,739,1.1130033
217.5,674,1.005141
218.0,669,1.1192008
218.5,670,1.0716354
219.0,646,1.0724376
219.5,535,1.2062991
220.0,531,1.0393677
220.5,458,0.9607751
221.0,421,1.1809957
221.5,328,1.0792762
222.0,237,1.0761988
222.5,122,1.0748497
223.0,27,1.1248907
223.5,12,0.9904859
224.0,4,1.1312656
225.0,1,1.0468838
226.0,1,0.77619535
226.5,1,0.7162482
