Second,Count,Onset Strength
50.5,3064,1.8808184
51.0,3103,1.9932942
51.5,3074,1.6459674
52.0,3105,1.4457368
52.5,3045,1.3014239
53.0,3061,1.634196
53.5,3006,1.60079
54.0,2844,1.7267711
54.5,2785,2.1254323
55.0,2747,1.6371139
55.5,2703,1.5030594
56.0,2651,1.7128013
56.5,2611,1.8851833
57.0,2549,1.7511419
57.5,2506,1.5735626
58.0,2508,2.2369127
58.5,2270,1.5617676
59.0,2365,1.5437766
59.5,2359,2.2812395
60.0,2285,1.4065609
60.5,2156,1.829277
61.0,2354,2.4557865
61.5,2358,1.7055225
62.0,2281,1.5718576
62.5,2225,1.753537
63.0,2219,1.9799606
63.5,2212,1.4878653
64.0,2312,2.3471007
64.5,2346,1.8870871
65.0,2260,1.7643174
65.5,2249,1.8658099
66.0,2116,1.563055
66.5,2176,2.0091605
67.0,2039,1.8480952
67.5,1769,2.1243768
68.0,1794,1.901522
68.5,1923,1.9469262
69.0,1954,1.5341643
69.5,1802,1.3578849
70.0,1909,2.0183833
70.5,1786,1.938943
71.0,1792,1.6312573
71.5,1806,2.150441
72.0,1842,1.5825405
72.5,1915,1.6224416
73.0,1865,1.6568614
73.5,1796,1.9074343
74.0,1910,1.7114199
74.5,1730,2.4612887
75.0,1990,1.576004
75.5,2101,1.5073125
76.0,2424,2.0150642
76.5,2667,1.5822318
77.0,2764,1.8218038
77.5,2821,1.8607504
78.0,3240,1.9223084
78.5,3352,1.9218675
79.0,3583,1.8970947
79.5,3674,1.7001128
80.0,3498,1.5469452
80.5,3380,2.2088044
81.0,3566,1.6141542
81.5,3564,2.0974672
82.0,3699,1.6784533
82.5,3521,1.2678906
83.0,3189,1.2355272
83.5,3269,1.2289008
84.0,3141,1.1705989
84.5,2943,1.230689
85.0,3025,1.5155182
85.5,3045,1.565152
86.0,3861,0.8369733
86.5,3503,1.4377041
87.0,3796,1.5337418
87.5,3880,1.2040344
88.0,4181,1.6877946
88.5,3664,1.40755
89.0,3144,1.3669162
89.5,2651,0.86279684
90.0,2656,1.5956955
90.5,2849,1.498033
91.0,2781,1.2188722
91.5,3158,1.8940313
92.0,3441,1.3351532
92.5,3488,1.5022833
93.0,3574,1.1435251
93.5,3450,1.0555711
94.0,3631,1.5773596
94.5,4610,1.2057843
95.0,4602,1.4147632
95.5,4362,1.132391
96.0,4158,1.5012145
96.5,3322,1.5985754
97.0,2005,1.6298239
97.5,1994,1.9147567
98.0,1974,1.8569387
98.5,2282,1.3824933
99.0,2273,1.9498011
99.5,2703,1.5440507
100.0,2898,1.7721547
100.5,3113,1.7486457
101.0,2823,1.9412024
101.5,2909,1.7212142
102.0,2773,2.1477416
102.5,2591,1.6685897
103.0,2768,1.5576538
103.5,2157,2.0940611
104.0,1898,1.5197514
104.5,1988,1.6888576
105.0,1938,2.0231829
105.5,1767,1.7430724
106.0,1774,1.6068743
106.5,1853,2.0652554
107.0,1796,1.5817965
107.5,1711,1.5786582
108.0,1587,2.072107
108.5,1653,1.8683654
109.0,1494,1.7031839
109.5,1519,1.8394725
110.0,1595,1.0228786
110.5,1513,1.2348927
111.0,1508,1.7896019
111.5,1411,1.4782882
112.0,1364,1.2741452
112.5,1328,1.8965697
113.0,1339,1.5234092
113.5,1350,1.130927
114.0,1301,1.4661045
114.5,1183,1.585951
115.0,1244,1.3223789
115.5,1157,1.5672694
116.0,1199,1.8735286
116.5,1255,1.5219977
117.0,1284,1.0915414
117.5,1250,1.7010459
118.0,1303,1.4419827
118.5,1259,1.5235927
119.0,1261,1.4752889
119.5,1252,1.9445368
120.0,1320,1.8634766
120.5,1325,0.85280704
121.0,1325,1.807422
121.5,1312,1.6307616
122.0,1319,1.5315294
122.5,1363,1.665224
123.0,1304,2.2007987
123.5,1296,1.3516018
124.0,1334,1.4159385
124.5,1334,1.8335171
125.0,1342,1.8482419
125.5,1280,1.8761071
126.0,1295,2.0616364
126.5,1319,1.7678825
127.0,1281,1.6875192
127.5,1313,1.9293889
128.0,1295,1.771362
128.5,1330,1.8633714
129.0,1331,1.7501838
129.5,1259,1.9033501
130.0,1343,1.6494795
130.5,1288,1.6768184
131.0,1391,1.7830302
131.5,1285,1.6363242
132.0,1279,2.049701
132.5,1263,1.4655448
133.0,1277,2.0713217
133.5,1362,2.1627407
134.0,1294,1.5917381
134.5,1354,1.698934
135.0,1323,1.6750411
135.5,1360,1.9489772
136.0,1420,1.8843079
136.5,1396,1.9004252
137.0,1340,2.217512
137.5,1199,1.2176311
138.0,1230,1.7408171
138.5,1169,1.9079179
139.0,1211,1.5525684
139.5,1201,1.8879751
140.0,1168,1.9798198
140.5,1273,1.7777641
141.0,1200,1.6327676
141.5,1246,1.88913
142.0,1245,1.571131
142.5,1245,1.625435
143.0,1358,2.1389074
143.5,1180,1.7990221
144.0,1136,1.6962414
144.5,1188,1.9186108
145.0,1153,1.6138273
145.5,1139,1.4919914
146.0,1307,2.2962115
146.5,1186,1.7488052
147.0,1129,1.8692518
147.5,1147,2.1242955
148.0,1217,1.6450804
148.5,1154,1.4919627
149.0,1144,1.909072
149.5,1233,1.9173911
150.0,1162,1.9330394
150.5,1006,1.879203
151.0,1051,1.1960261
151.5,1280,0.9315905
152.0,1421,1.0944847
152.5,1791,1.1807426
153.0,2067,0.8739968
153.5,2212,1.6694487
154.0,2710,1.0658056
154.5,2917,0.91987985
155.0,3309,1.1517447
155.5,2668,0.9081774
156.0,2038,1.4842623
156.5,1793,1.5538487
157.0,1543,1.4831896
157.5,1558,1.2221322
158.0,1599,1.1004959
158.5,1696,1.2546446
159.0,1763,1.1075425
159.5,2110,1.36554
160.0,2033,1.0294197
160.5,2043,1.4456536
161.0,2018,1.4197136
161.5,2445,0.88942397
162.0,2607,1.1680005
162.5,3070,1.0872561
163.0,2613,1.1476421
163.5,2151,1.0003957
164.0,2114,1.1607698
164.5,1686,1.2340504
165.0,1860,1.546166
165.5,2216,1.6358058
166.0,2589,1.7171441
166.5,2571,1.6128678
167.0,2411,2.1600962
167.5,1698,1.5851687
168.0,1404,1.5264791
168.5,1182,1.9288563
169.0,908,1.5908476
169.5,799,1.5608476
170.0,762,2.2611976
170.5,774,1.7172364
171.0,867,2.0052154
171.5,904,1.7736638
172.0,962,1.6942855
172.5,914,1.635278
173.0,810,1.7722452
173.5,851,1.8267226
174.0,798,1.5323598
174.5,647,2.170991
175.0,620,1.5533415
175.5,527,1.7477031
176.0,367,1.71519
176.5,194,1.7287308
177.0,64,1.8003932
177.5,22,2.1563432
178.0,11,1.6391975
178.5,5,0.8724359
179.0,1,0.79134387
179.5,3,0.5682384
180.0,1,0.34026045
180.5,1,0.121225655
