Second,Count,Onset Strength
169.0,1662,0.88231665
169.5,1826,1.2130914
170.0,1944,1.2908698
170.5,1478,1.310382
171.0,1300,1.2739528
171.5,1521,1.5850328
172.0,1748,0.9857121
172.5,1876,1.72669
173.0,1922,2.0021517
173.5,1863,1.3342041
174.0,1733,1.7302649
174.5,1699,1.4313664
175.0,1759,1.3916746
175.5,1805,1.6089602
176.0,1957,1.375963
176.5,2089,1.5965862
177.0,2086,1.4134845
177.5,1830,1.5670314
178.0,1731,1.5446233
178.5,1468,1.298537
179.0,1457,1.5388678
179.5,1469,1.4790367
180.0,1490,1.285498
180.5,1310,1.6223798
181.0,1166,1.5235184
181.5,1347,1.5710176
182.0,1526,1.4197564
182.5,1557,1.4365425
183.0,1423,1.5649
183.5,1273,1.6354897
184.0,1243,1.5265768
184.5,1155,1.5721548
185.0,1061,1.7204226
185.5,1035,1.3965248
186.0,929,1.6956058
186.5,1007,1.3380524
187.0,889,1.6714666
187.5,899,1.7691784
188.0,740,1.4939924
188.5,746,1.700294
189.0,695,1.173032
189.5,557,1.9224864
190.0,538,1.882447
190.5,478,1.251365
191.0,380,1.7242042
191.5,225,1.2459222
192.0,104,1.5172082
192.5,48,0.7006989
193.0,4,0.7295751
