Second,Count,Onset Strength
55.5,2239,0.60327727
56.0,2349,1.3880415
56.5,2282,0.75837183
57.0,2316,1.6073495
57.5,2174,1.4154897
58.0,2184,1.1323391
58.5,2116,1.180366
59.0,2168,1.1459299
59.5,2142,1.2528275
60.0,2170,1.0988482
60.5,2156,1.1968904
61.0,2134,1.0908126
61.5,2212,1.0144091
62.0,2217,1.196602
62.5,2489,1.2251537
63.0,2734,1.1196537
63.5,2979,1.1910475
64.0,3002,1.42302
64.5,3295,1.06393
65.0,3332,1.2693896
65.5,3728,1.2552295
66.0,3996,1.22734
66.5,4361,1.0653708
67.0,4433,1.1236248
67.5,4757,1.1234982
68.0,4903,1.1002841
68.5,5067,1.0974294
69.0,5538,1.1650791
69.5,5721,1.2758774
70.0,5948,1.221258
70.5,6010,1.1140444
71.0,5957,0.9950427
71.5,5942,1.0267826
72.0,6132,1.3554252
72.5,6143,1.3489975
73.0,5977,1.1269484
73.5,5790,1.1267258
74.0,6330,1.0866985
74.5,6170,1.1895905
75.0,6078,1.0569907
75.5,6193,1.303242
76.0,6050,1.135743
76.5,5924,0.94446474
77.0,5887,1.1956707
77.5,5688,1.3089092
78.0,5603,1.2540025
78.5,5704,1.085963
79.0,5897,1.4071082
79.5,5577,1.1943593
80.0,5793,1.1550758
80.5,5553,1.1896948
81.0,5351,1.1727586
81.5,5299,1.0503205
82.0,5097,1.1254091
82.5,5262,1.1035966
83.0,5268,1.2180319
83.5,5070,1.2556847
84.0,4949,0.91046256
84.5,4849,1.1750939
85.0,4815,1.2142433
85.5,4618,1.1864754
86.0,4947,1.0259736
86.5,4663,1.0042335
87.0,4512,0.97533077
87.5,4460,0.9641853
88.0,4423,1.1311783
88.5,4368,1.2139313
89.0,4167,0.9971132
89.5,4207,1.1850636
90.0,3903,1.222991
90.5,3787,0.9546912
91.0,3792,1.2219456
91.5,3758,1.1289076
92.0,3706,1.0485626
92.5,3492,0.9854177
93.0,3574,1.1508862
93.5,3473,1.168156
94.0,3243,1.3236101
94.5,3289,1.0318317
95.0,3156,1.201222
95.5,3095,0.9974516
96.0,3111,0.9521857
96.5,3101,1.2548332
97.0,3008,1.1491519
97.5,2880,1.171569
98.0,2927,1.2335453
98.5,2895,0.98745763
99.0,2652,1.0238334
99.5,2626,1.3167546
100.0,2650,1.0334119
100.5,2661,1.0702312
101.0,2637,1.2426591
101.5,2537,1.2509015
102.0,2510,1.0013964
102.5,2344,1.0347245
103.0,2447,1.1638418
103.5,2360,1.3265798
104.0,2392,1.0152737
104.5,2243,1.0378548
105.0,2230,1.0368296
105.5,2144,0.9999186
106.0,2177,1.533443
106.5,2090,0.94593376
107.0,2230,1.2996159
107.5,2053,0.94624144
108.0,1925,1.0471932
108.5,1989,1.0710568
109.0,1908,1.3705609
109.5,1881,1.1409138
110.0,1860,1.1798191
110.5,1928,0.83464247
111.0,1826,0.94444126
111.5,1777,1.185945
112.0,1746,1.2007446
112.5,1808,1.2038966
113.0,1764,1.0942134
113.5,1713,1.030738
114.0,1712,1.0860798
114.5,1698,1.3998075
115.0,1642,1.2141796
115.5,1666,1.0920643
116.0,1538,1.0688447
116.5,1632,1.4781314
117.0,1596,1.1840281
117.5,1613,1.1338364
118.0,1611,1.2241983
118.5,1590,1.0723647
119.0,1588,1.1219113
119.5,1489,1.3089691
120.0,1526,1.2361991
120.5,1459,1.0610585
121.0,1489,1.3815634
121.5,1434,1.098257
122.0,1449,1.0217389
122.5,1349,1.158873
123.0,1446,1.2361811
123.5,1314,1.1585258
124.0,1299,1.2015734
124.5,1272,1.1534909
125.0,1395,0.9284942
125.5,1328,1.1895369
126.0,1433,1.1998936
126.5,1394,1.2469702
127.0,1400,1.3182356
127.5,1464,1.3210554
128.0,1581,1.1406463
128.5,1639,1.1100414
129.0,1711,1.1908108
129.5,1777,1.2132987
130.0,1855,1.0803318
130.5,1971,1.1871476
131.0,1953,1.228521
131.5,2030,1.0931497
132.0,2185,1.2867996
132.5,2187,0.8785459
133.0,2143,1.187584
133.5,2294,1.3058934
134.0,2331,1.1030171
134.5,2294,0.97604334
135.0,2275,1.2648015
135.5,2317,1.2359482
136.0,2462,1.2682037
136.5,2478,1.095002
137.0,2372,1.1032218
137.5,2320,1.1659374
138.0,2404,1.0811983
138.5,2242,1.336955
139.0,2257,1.1552342
139.5,2222,1.0324106
140.0,2236,1.026902
140.5,2347,1.4432483
141.0,2279,1.0881622
141.5,2288,1.0624284
142.0,2169,1.2022622
142.5,2279,1.2707726
143.0,2201,1.1420064
143.5,2126,1.1777481
144.0,2196,1.276032
144.5,2221,1.1557143
145.0,2206,1.0408598
145.5,2272,1.182702
146.0,2198,1.3364135
146.5,2116,1.0020111
147.0,2209,1.3919683
147.5,2059,1.1189337
148.0,2237,1.2036935
148.5,2124,1.1221402
149.0,2055,0.9644403
149.5,2046,0.9105655
150.0,2132,1.0607871
150.5,2106,0.9160714
151.0,2045,1.1728812
151.5,2002,1.0160184
152.0,2026,1.133094
152.5,1893,1.090402
153.0,1852,1.0089786
153.5,1864,1.0808445
154.0,1839,1.2832259
154.5,1809,1.2250049
155.0,1716,1.2505145
155.5,1782,1.2304696
156.0,1671,0.85191303
156.5,1620,1.1990173
157.0,1604,0.78697926
157.5,1653,1.3199755
158.0,1641,0.95929116
158.5,1565,1.1217799
159.0,1543,1.0725513
159.5,1429,1.0605263
160.0,1445,0.86197203
160.5,1385,1.0086056
161.0,1368,1.3643345
161.5,1355,0.889106
162.0,1324,0.9854316
162.5,1220,0.93672466
163.0,1382,1.2083794
163.5,1209,0.9664478
164.0,1338,1.0928129
164.5,1261,1.0248053
165.0,1292,1.1858228
165.5,1245,1.0275724
166.0,1191,1.1348838
166.5,1202,0.87669045
167.0,1220,1.0975641
167.5,1171,1.1823215
168.0,1110,1.0916375
168.5,1150,1.197941
169.0,1126,0.9716118
169.5,1057,1.1998292
170.0,1095,1.2162904
170.5,1046,0.993717
171.0,992,1.0367746
171.5,1031,1.183974
172.0,1032,1.017048
172.5,986,1.1757472
173.0,958,1.0528375
173.5,976,1.0190244
174.0,896,1.1633499
174.5,911,0.961669
175.0,864,0.9976772
175.5,911,1.0149462
176.0,894,1.1518645
176.5,965,0.94778
177.0,833,1.0726687
177.5,874,1.0262142
178.0,845,1.0754075
178.5,840,0.89529395
179.0,857,0.959737
179.5,790,1.0952923
180.0,815,0.9727486
180.5,820,0.88785934
181.0,813,1.1225542
181.5,793,1.1560293
182.0,765,0.8612773
182.5,749,0.90081674
183.0,744,0.77370256
183.5,707,1.0246719
184.0,747,0.78260493
184.5,759,0.969997
185.0,729,0.80691326
185.5,697,1.0798248
186.0,718,0.96918035
186.5,673,1.0244542
187.0,655,0.76432055
187.5,671,1.2232357
188.0,663,0.80721116
188.5,651,0.6446234
189.0,615,0.9403606
189.5,633,1.0386314
190.0,642,0.9203024
190.5,689,0.75853693
191.0,632,1.2247958
191.5,657,0.9454473
192.0,644,0.9629689
192.5,635,0.7473266
193.0,686,0.8796495
193.5,686,0.8232759
194.0,719,0.9197437
194.5,934,0.886237
195.0,956,0.93288094
195.5,877,0.78642476
196.0,877,0.79210955
196.5,853,1.055056
197.0,819,0.96682507
197.5,890,1.4413925
198.0,762,1.4580468
198.5,769,1.0891881
199.0,790,1.1150464
199.5,743,1.1245046
200.0,777,1.0952827
200.5,747,1.0740279
201.0,809,1.280623
201.5,807,1.1958766
202.0,845,1.0261922
202.5,924,1.123458
203.0,881,1.2688726
203.5,1018,1.0972037
204.0,1081,0.97852904
204.5,1131,1.217832
205.0,1262,1.2358551
205.5,1513,1.2747526
206.0,1565,1.1421779
206.5,1501,1.2041826
207.0,1687,1.0787784
207.5,1772,1.142516
208.0,1876,1.1913764
208.5,1916,1.3028903
209.0,1933,1.1000845
209.5,1928,1.0865722
210.0,2010,1.1509668
210.5,2127,1.2538275
211.0,2150,1.1716013
211.5,2236,0.91538614
212.0,2355,1.0199659
212.5,2334,1.3762754
213.0,2339,1.3196281
213.5,2435,1.0946289
214.0,2684,0.99149483
214.5,2168,1.1308155
215.0,2166,1.2589942
215.5,2124,1.162107
216.0,2087,1.2527634
216.5,1922,1.0077244
217.0,2026,1.0282383
217.5,1966,1.1688061
218.0,2032,1.2293633
218.5,1950,1.2009785
219.0,1793,1.0881162
219.5,1833,1.1880261
220.0,1793,1.2372338
220.5,1873,1.2431288
221.0,1837,0.9986723
221.5,1760,1.2646672
222.0,1749,1.2547444
222.5,1743,1.1879739
223.0,1657,1.0743794
223.5,1672,1.1263738
224.0,1668,1.1112136
224.5,1566,1.106422
225.0,1581,1.0473702
225.5,1455,1.1764317
226.0,1189,1.1776553
226.5,718,1.0098796
227.0,669,0.8909734
227.5,487,1.1924042
228.0,334,0.7591825
228.5,189,1.1137769
229.0,170,0.75985664
229.5,134,0.67063725
230.0,101,0.6355257
230.5,74,0.62440556
231.0,54,0.63051295
231.5,32,0.63951814
232.0,33,0.58490795
232.5,18,0.54566884
233.0,9,0.48795855
233.5,4,0.5343076
234.0,5,0.54547143
234.5,3,0.4694628
235.0,3,0.5647004
235.5,4,0.4326238
236.0,4,0.49393854
237.0,1,0.5070576
237.5,2,0.5103981
238.0,3,0.48754883
