Second,Count,Onset Strength
85.5,4694,1.1077449
86.0,4550,1.5441154
86.5,4749,1.2551296
87.0,4714,1.3335975
87.5,4664,1.3517375
88.0,5012,1.3539484
88.5,4778,1.1893235
89.0,4967,1.2805814
89.5,5232,1.4831764
90.0,5227,1.451588
90.5,5048,1.3512332
91.0,4643,1.4576504
91.5,3777,1.42517
92.0,3746,1.2100842
92.5,3847,1.468884
93.0,4120,1.2300555
93.5,4841,1.2846001
94.0,5466,1.3968115
94.5,5017,1.2547009
95.0,4487,1.245323
95.5,4571,1.3821664
96.0,4484,1.1579255
96.5,4143,1.0508751
97.0,4466,1.0567164
97.5,4735,1.103173
98.0,4687,1.2565287
98.5,4695,1.4821956
99.0,4451,1.4058826
99.5,4147,1.617654
100.0,4036,1.4962059
100.5,4034,1.3406795
101.0,4161,0.991068
101.5,3946,1.2082688
102.0,3977,1.3929162
102.5,3594,1.4527037
103.0,3364,1.3890352
103.5,2891,1.6145864
104.0,2710,1.1646987
104.5,2854,1.49594
105.0,2848,1.2949759
105.5,3145,1.3573524
106.0,3568,1.1169131
106.5,3567,1.4592189
107.0,3344,1.6415595
107.5,3206,1.6138325
108.0,2895,1.1195629
108.5,2916,1.442672
109.0,2800,1.244987
109.5,2962,1.1077882
110.0,3027,1.0623099
110.5,3010,1.3064982
111.0,2889,1.6782404
111.5,2530,1.5497931
112.0,1953,1.4231157
112.5,1702,1.167234
113.0,1546,1.410076
113.5,1496,1.0816413
114.0,1819,0.9974129
114.5,2273,0.75001544
115.0,2357,0.8525701
115.5,2386,1.0578933
116.0,2271,0.94696194
116.5,1879,0.92458963
117.0,1597,1.0533116
117.5,1332,0.8289645
118.0,1398,0.8114592
118.5,1296,1.0175464
119.0,1330,0.9764419
119.5,1365,1.2681968
120.0,1524,1.0192419
120.5,1452,0.8475113
121.0,1236,1.1434369
121.5,1306,0.80881506
122.0,1453,0.7342691
122.5,1486,0.9855266
123.0,1675,0.961196
123.5,1728,1.125068
124.0,1576,1.2431481
124.5,1686,1.0639323
125.0,1610,1.2855271
125.5,1495,1.2702698
126.0,1588,0.8915039
126.5,1209,0.81578785
127.0,1324,0.9830897
127.5,1198,0.9016171
128.0,1445,0.9667505
128.5,1417,0.996032
129.0,1772,1.2406429
129.5,1634,1.0982921
130.0,1446,1.2714006
130.5,1316,1.1208256
131.0,1422,1.1272533
131.5,1608,1.0670952
132.0,2197,1.0643206
132.5,2088,1.2494489
133.0,2028,1.1631885
133.5,1860,1.0730718
134.0,1795,0.94333136
134.5,1460,1.3371612
135.0,1590,1.0303422
135.5,1740,1.2319468
136.0,2061,1.1338295
136.5,1944,1.1257575
137.0,1945,1.0416778
137.5,1727,1.1477453
138.0,1571,1.228677
138.5,1259,1.0138451
139.0,1372,1.2205087
139.5,1842,1.3375615
140.0,2097,1.1692413
140.5,2111,1.1471581
141.0,1977,1.3951777
141.5,1711,1.1620661
142.0,1640,1.084162
142.5,1528,1.2308983
143.0,1415,1.2145692
143.5,1480,1.2205888
144.0,1701,1.0529491
144.5,1975,1.141555
145.0,2115,1.1348729
145.5,2029,1.1438372
146.0,1958,1.0694388
146.5,1614,1.1567842
147.0,1368,1.3599193
147.5,1464,1.2157931
148.0,1533,1.3981875
148.5,1415,1.4208629
149.0,1311,1.2584525
149.5,1274,1.414922
150.0,1402,1.2291726
150.5,1230,1.2710779
151.0,1462,1.4299717
151.5,1904,1.1179107
152.0,1925,1.1654904
152.5,1766,1.4732182
153.0,1985,1.3176323
153.5,2372,1.2914819
154.0,2307,1.1171153
154.5,2470,1.3763843
155.0,2856,1.5599365
155.5,2426,1.3106353
156.0,2345,1.620829
156.5,2662,1.3902988
157.0,2866,1.4161701
157.5,2563,1.1908807
158.0,2739,1.2602551
158.5,2540,1.262391
159.0,2832,1.194397
159.5,3059,1.5060962
160.0,3293,1.1653539
160.5,2775,1.4755483
161.0,2767,1.1460239
161.5,2893,1.3536557
162.0,2506,0.98346364
162.5,2305,1.1973852
163.0,2517,1.0730252
163.5,2527,1.5174115
164.0,2252,1.6393806
164.5,2002,1.5915625
165.0,1896,1.1250736
165.5,2126,1.2481403
166.0,2286,1.2911472
166.5,2246,1.2813227
167.0,2237,1.1105404
167.5,2397,1.3146114
168.0,2320,1.671405
168.5,1923,1.6549667
169.0,2020,1.263977
169.5,1851,1.1758043
170.0,1797,1.3605987
170.5,1785,1.4066046
171.0,1854,1.1815728
171.5,1691,1.2473751
172.0,1353,1.5363119
172.5,1284,1.5261842
173.0,1166,1.4506966
173.5,1109,1.1901706
174.0,1481,1.3052642
174.5,1524,1.0689015
175.0,1407,1.0368695
175.5,1230,0.65630263
176.0,1049,0.8025878
176.5,974,0.7259163
177.0,862,0.99422795
177.5,719,0.9330847
178.0,836,0.89284533
178.5,879,0.7720541
179.0,899,0.6090861
179.5,742,0.27676463
180.0,936,0.0652379
180.5,1054,0.006667042
181.0,960,0.00013018833
181.5,1188,0.0
182.0,678,0.0
