Second,Count,Onset Strength
165.0,852,0.7121529
165.5,806,0.7120744
166.0,818,0.87741184
166.5,818,0.8269501
167.0,797,0.8477722
167.5,886,0.789606
168.0,872,0.78414935
168.5,1002,0.78150797
169.0,943,0.7623101
169.5,961,0.7754613
170.0,1097,0.78632504
170.5,1068,0.757964
171.0,1029,0.7814284
171.5,1015,1.0890557
172.0,936,1.3894664
172.5,880,1.0843579
173.0,832,1.0350568
173.5,886,0.95447195
174.0,922,0.99744993
174.5,913,0.8411587
175.0,884,0.84100866
175.5,905,0.82507974
176.0,924,1.0242232
176.5,997,0.8491814
177.0,954,1.3374207
177.5,969,1.0563699
178.0,976,1.1060766
178.5,926,0.98213154
179.0,972,1.1324786
179.5,1070,0.8448575
180.0,1105,0.8751066
180.5,1159,0.96819556
181.0,1138,0.83753675
181.5,1107,0.88470405
182.0,1189,1.3386893
182.5,1093,1.0387509
183.0,1136,1.1184094
183.5,1157,1.0340931
184.0,1204,0.9229333
184.5,1242,1.1989714
185.0,1289,1.311644
185.5,1209,1.17908
186.0,1269,1.2723095
186.5,1234,0.8353662
187.0,1339,1.0189391
187.5,1286,0.86845595
188.0,1295,0.98375416
188.5,1333,0.81618077
189.0,1481,0.78549033
189.5,1486,0.79572964
190.0,1621,0.7067154
190.5,1564,0.730661
191.0,1621,1.5275494
191.5,1726,1.4981854
192.0,1841,1.339975
192.5,1972,0.9709849
193.0,2010,0.85768133
193.5,1984,1.0121794
194.0,1937,1.0582856
194.5,1815,0.8922867
195.0,1725,1.0793175
195.5,1626,0.99619913
196.0,1640,0.98996556
196.5,1599,0.95693666
197.0,1491,1.0922949
197.5,1478,1.0663333
198.0,1741,1.0563527
198.5,1701,1.054543
199.0,1779,0.9634774
199.5,1810,1.0877528
200.0,1899,1.1035002
200.5,1865,1.0398232
201.0,1908,1.0932072
201.5,1822,0.96736604
202.0,1955,1.1238106
202.5,1872,1.021642
203.0,1898,1.0953723
203.5,1828,1.049847
204.0,1889,0.9942839
204.5,1737,1.0420941
205.0,1680,1.1161442
205.5,1743,1.0625437
206.0,1752,1.0258636
206.5,1853,0.9495635
207.0,1949,1.1407424
207.5,1934,1.0567285
208.0,2071,1.1241946
208.5,2083,0.98875684
209.0,2090,1.0180801
209.5,2141,1.0671941
210.0,2042,1.01034
210.5,1897,1.0815418
211.0,1819,0.9238613
211.5,1785,1.01624
212.0,1547,1.171943
212.5,1304,1.1323633
213.0,1327,1.1863331
213.5,1277,0.919859
214.0,1285,0.99351466
214.5,1207,1.0255353
215.0,1211,1.002185
215.5,1195,1.0371066
216.0,1147,0.97918266
216.5,1105,0.98649293
217.0,1111,1.0507169
217.5,1075,1.0604366
218.0,1111,0.9552652
218.5,1097,1.0843588
219.0,1134,1.0263691
219.5,1065,1.0335487
220.0,1015,1.0956666
220.5,904,0.9471565
221.0,828,1.0719867
221.5,864,1.086094
222.0,841,1.0834152
222.5,789,1.0375303
223.0,874,0.97665966
223.5,813,1.0771362
224.0,743,1.0347816
224.5,737,1.0565106
225.0,657,1.0641359
225.5,697,0.9610383
226.0,699,0.9950214
226.5,701,0.9510273
227.0,683,1.0386194
227.5,597,1.1252986
228.0,576,1.0144634
228.5,530,1.0309613
229.0,575,1.0320033
229.5,504,1.1056299
230.0,413,0.9738377
230.5,343,1.047648
231.0,333,1.072385
231.5,272,0.9879394
232.0,254,1.110234
232.5,246,1.0654174
233.0,155,1.0718479
233.5,165,1.0754976
234.0,153,0.9669523
234.5,112,1.0002233
235.0,111,0.9495819
235.5,97,0.74841267
236.0,100,0.85260916
236.5,118,0.8484939
237.0,97,0.7799154
237.5,97,0.85064983
238.0,116,0.8238033
238.5,110,0.8225038
239.0,91,0.8564815
239.5,77,0.9419888
240.0,84,0.8586446
240.5,79,0.8374695
241.0,56,0.85440934
241.5,62,0.8391522
242.0,28,0.9471897
242.5,23,0.87567866
243.0,21,0.82999134
243.5,20,0.83403
244.0,16,0.7991138
244.5,9,0.79830575
245.0,7,0.8018292
245.5,7,0.761303
246.0,3,0.7258414
247.0,3,0.7070476
