Second,Count,Onset Strength
76.0,3242,1.1267499
76.5,3169,1.5826735
77.0,3028,1.2208941
77.5,2990,1.2780217
78.0,3098,1.4540383
78.5,3234,1.075912
79.0,3100,1.218541
79.5,2957,1.0162616
80.0,2952,1.4501231
80.5,2969,1.1049526
81.0,3025,1.2416029
81.5,2850,1.2619697
82.0,2911,1.2040181
82.5,2882,1.2610621
83.0,2841,1.1952354
83.5,2855,1.064075
84.0,2828,1.563475
84.5,2762,1.0705009
85.0,2759,1.4775366
85.5,2802,1.3186417
86.0,2735,1.4381893
86.5,2612,1.2037349
87.0,2610,1.0445884
87.5,2501,1.2279186
88.0,2387,1.1277065
88.5,2277,1.0826164
89.0,2291,1.2690896
89.5,2146,1.2873169
90.0,2046,1.2799996
90.5,2066,1.1200054
91.0,1896,1.1271791
91.5,2196,1.3968338
92.0,2222,1.2857462
92.5,2567,1.342565
93.0,2409,1.1315968
93.5,2564,0.98436975
94.0,2459,1.4476936
94.5,2757,1.153337
95.0,2590,1.3056167
95.5,2447,1.1456766
96.0,2565,1.0683573
96.5,2682,1.3557912
97.0,2573,1.3749046
97.5,2472,1.2183669
98.0,2406,1.2079217
98.5,2529,1.4278065
99.0,2330,1.3182048
99.5,2285,1.2946024
100.0,2280,1.409668
100.5,2381,1.5349401
101.0,2238,1.519641
101.5,2115,1.1814284
102.0,2107,1.2976803
102.5,2353,1.6175003
103.0,2346,1.2666609
103.5,2482,1.5159323
104.0,2537,1.1720637
104.5,2447,1.3860048
105.0,2279,1.3670276
105.5,2540,1.1040679
106.0,2749,1.4003457
106.5,3175,1.2289741
107.0,3340,1.1420335
107.5,4635,1.141006
108.0,7261,1.3113751
108.5,7522,1.6182027
109.0,7128,1.5370879
109.5,6700,1.5243618
110.0,5509,1.568455
110.5,3878,1.3996657
111.0,3690,1.5023754
111.5,3359,1.4652756
112.0,2895,1.5748891
112.5,2655,1.2426343
113.0,1759,1.3888975
113.5,1718,1.4448252
114.0,1856,1.6598758
114.5,2010,1.6327806
115.0,2207,1.357561
115.5,2327,1.3694397
116.0,2235,1.7378994
116.5,2171,1.3454463
117.0,2273,1.3595508
117.5,2200,1.3321805
118.0,2342,1.5136044
118.5,2372,1.4589545
119.0,3070,1.2117394
119.5,3000,1.535319
120.0,3317,1.5569457
120.5,3481,1.4554225
121.0,3591,1.4750805
121.5,3356,1.3216202
122.0,3140,1.297422
122.5,3054,1.3086456
123.0,2490,1.3552092
123.5,2189,1.4377476
124.0,2320,1.4352863
124.5,2376,1.3578194
125.0,2662,1.3744444
125.5,2343,1.6524094
126.0,2223,1.335766
126.5,2117,1.4284135
127.0,2104,1.2269241
127.5,2071,1.2386842
128.0,1949,1.1081451
128.5,1870,1.2086312
129.0,1897,1.1790016
129.5,1829,1.3062125
130.0,1933,1.1434174
130.5,2004,1.1025286
131.0,1955,1.3003719
131.5,1938,1.2228196
132.0,1833,0.9811245
132.5,1699,1.2629734
133.0,1692,1.6085106
133.5,1536,1.4541445
134.0,1684,1.4195088
134.5,1692,1.6464884
135.0,1646,1.4038188
135.5,1507,1.3243483
136.0,1584,1.4277519
136.5,1547,1.3827046
137.0,1543,1.8215674
137.5,1522,1.4018997
138.0,1570,1.3120042
138.5,1623,1.2837032
139.0,1760,1.7569548
139.5,1848,1.2823775
140.0,1904,1.3166776
140.5,2042,1.4289757
141.0,2153,1.4075284
141.5,2302,1.4751123
142.0,2395,1.1801695
142.5,2454,1.9271828
143.0,2508,1.6843148
143.5,2565,1.2844234
144.0,2469,1.6294255
144.5,2544,1.9097978
145.0,2568,1.5044433
145.5,2588,1.640888
146.0,2564,1.660614
146.5,2532,1.7086061
147.0,2492,1.5571595
147.5,2393,1.3219118
148.0,2443,1.5114446
148.5,2384,1.5575359
149.0,2349,1.5877595
149.5,2255,1.4440688
150.0,2221,1.1744598
150.5,2190,1.135772
151.0,2205,1.0552449
151.5,2209,0.954356
152.0,2261,1.2606616
152.5,2152,1.6514544
153.0,1815,1.141886
153.5,1723,1.377126
154.0,1533,1.598919
154.5,1418,1.3051406
155.0,1380,1.5935165
155.5,1603,1.2288289
156.0,1480,1.5509477
156.5,1502,1.6632499
157.0,1515,1.1364194
157.5,1331,1.648368
158.0,1478,1.557441
158.5,1527,1.3954546
159.0,1713,1.478455
159.5,1586,1.2954085
160.0,1574,1.6288586
160.5,1634,1.6649398
161.0,1374,1.3792173
161.5,1331,1.5081679
162.0,1289,1.3442322
162.5,1265,1.5836374
163.0,1116,1.4413978
163.5,1101,1.7084463
164.0,1101,1.2714132
164.5,1096,1.3041929
165.0,1188,1.4781765
165.5,1155,1.4715489
166.0,1115,1.6789579
166.5,1059,1.1665998
167.0,1112,1.2354766
167.5,1012,1.8754691
168.0,906,1.2120633
168.5,837,1.5614315
169.0,599,1.3238083
169.5,343,1.3402674
170.0,228,1.2969322
170.5,68,1.0472513
171.0,21,1.0964068
171.5,3,0.9921356
172.0,13,0.8140697
172.5,10,0.7445303
173.0,9,0.6426239
174.0,4,0.56979024
