Second,Count,Tempo (BPM),Beat Times (s)
56.0,3519,[95.703125],70.98340136054422
56.5,3570,[95.703125],71.61034013605442
57.0,3741,[95.703125],72.23727891156463
57.5,3863,[95.703125],72.86421768707483
58.0,3957,[95.703125],73.49115646258504
58.5,4091,[95.703125],74.11809523809524
59.0,4097,[95.703125],74.73342403628118
59.5,4026,[95.703125],75.36036281179139
60.0,4088,[95.703125],75.98730158730159
60.5,4173,[95.703125],76.61424036281178
61.0,4050,[95.703125],77.241179138322
61.5,3947,[95.703125],77.87972789115646
62.0,3997,[95.703125],78.4950566893424
62.5,3842,[95.703125],79.09877551020408
63.0,3943,[95.703125],79.73732426303854
63.5,4033,[95.703125],80.36426303854876
64.0,3993,[95.703125],80.99120181405895
64.5,4028,[95.703125],81.6065306122449
65.0,3890,[95.703125],82.23346938775511
65.5,3727,[95.703125],82.8604081632653
66.0,3671,[95.703125],83.48734693877552
66.5,3605,[95.703125],84.10267573696144
67.0,3389,[95.703125],84.76444444444445
67.5,3388,[95.703125],85.36816326530612
68.0,3445,[95.703125],85.98349206349206
68.5,3313,[95.703125],86.61043083900226
69.0,3260,[95.703125],87.23736961451247
69.5,3377,[95.703125],87.86430839002267
70.0,3317,[95.703125],88.47963718820861
70.5,3381,[95.703125],89.10657596371883
71.0,3265,[95.703125],89.73351473922902
71.5,3260,[95.703125],90.36045351473923
72.0,3243,[95.703125],90.98739229024945
72.5,3443,[95.703125],91.64916099773242
73.0,3448,[95.703125],92.2296598639456
73.5,3349,[95.703125],92.86820861678004
74.0,3343,[95.703125],93.48353741496598
74.5,3563,[95.703125],94.1104761904762
75.0,3396,[95.703125],94.7374149659864
75.5,3490,[95.703125],95.3643537414966
76.0,3415,[95.703125],95.9912925170068
76.5,3507,[95.703125],96.58340136054422
77.0,3499,[95.703125],97.22195011337868
77.5,3527,[95.703125],97.86049886621316
78.0,3525,[95.703125],98.48743764172336
78.5,3574,[95.703125],99.11437641723356
79.0,3450,[95.703125],99.74131519274376
79.5,3407,[95.703125],100.28698412698412
80.0,3289,[95.703125],100.98358276643992
80.5,3264,[95.703125],101.63374149659865
81.0,3082,[95.703125],102.23746031746032
81.5,2957,[95.703125],102.86439909297052
82.0,2920,[95.703125],103.49133786848073
82.5,2898,[95.703125],104.14149659863943
83.0,2878,[95.703125],104.74521541950114
83.5,2789,[95.703125],105.36054421768708
84.0,2751,[95.703125],105.98748299319728
84.5,2618,[95.703125],106.62603174603174
85.0,2487,[95.703125],107.24136054421768
85.5,2386,[95.703125],107.8682993197279
86.0,2271,[95.703125],108.48362811791384
86.5,2326,[95.703125],109.13378684807256
87.0,2302,[95.703125],109.73750566893423
87.5,2149,[95.703125],110.36444444444444
88.0,2204,[95.703125],110.99138321995464
88.5,2397,[95.703125],111.56027210884352
89.0,2209,[95.703125],112.2336507936508
89.5,2306,[95.703125],112.87219954648526
90.0,2239,[95.703125],113.4875283446712
90.5,2218,[95.703125],114.12607709750569
91.0,2207,[95.703125],114.7414058956916
91.5,2120,[95.703125],115.35673469387756
92.0,2115,[95.703125],115.98367346938775
92.5,2096,[95.703125],116.5990022675737
93.0,2068,[95.703125],117.2259410430839
93.5,2118,[95.703125],117.87609977324264
94.0,2018,[95.703125],118.49142857142856
94.5,2021,[95.703125],119.10675736961451
95.0,2038,[95.703125],119.74530612244898
95.5,2047,[95.703125],120.37224489795918
96.0,2040,[95.703125],120.98757369614512
96.5,2153,[95.703125],121.63773242630386
97.0,1947,[95.703125],122.24145124716551
97.5,2028,[95.703125],122.86839002267574
98.0,1986,[95.703125],123.4721088435374
98.5,1961,[95.703125],124.12226757369616
99.0,2008,[95.703125],124.73759637188208
99.5,2016,[95.703125],125.37614512471656
100.0,2066,[95.703125],125.9914739229025
100.5,1981,[95.703125],126.57197278911563
101.0,2150,[95.703125],127.23374149659864
101.5,2030,[95.703125],127.86068027210884
102.0,1994,[95.703125],128.48761904761903
102.5,1939,[95.703125],129.09133786848074
103.0,1970,[95.703125],129.75310657596373
103.5,1987,[95.703125],130.36843537414967
104.0,1986,[95.703125],130.99537414965985
104.5,1948,[95.703125],131.63392290249433
105.0,1912,[95.703125],132.237641723356
105.5,1998,[95.703125],132.86458049886622
106.0,1942,[95.703125],133.49151927437643
106.5,1860,[95.703125],134.10684807256237
107.0,1876,[95.703125],134.73378684807255
107.5,1894,[95.703125],135.3491156462585
108.0,1934,[95.703125],135.98766439909298
108.5,1839,[95.703125],136.62621315192743
109.0,1955,[95.703125],137.24154195011337
109.5,1856,[95.703125],137.86848072562358
110.0,1807,[95.703125],138.48380952380953
110.5,1756,[95.703125],139.13396825396825
111.0,1709,[95.703125],139.73768707482992
111.5,1663,[95.703125],140.36462585034013
112.0,1713,[95.703125],140.99156462585034
112.5,1689,[95.703125],141.61850340136056
113.0,1570,[95.703125],142.24544217687074
113.5,1518,[95.703125],142.87238095238095
114.0,1541,[95.703125],143.4877097505669
114.5,1519,[95.703125],144.1146485260771
115.0,1499,[95.703125],144.7415873015873
115.5,1498,[95.703125],145.3685260770975
116.0,1463,[95.703125],145.98385487528344
116.5,1474,[95.703125],146.63401360544216
117.0,1479,[95.703125],147.23773242630386
117.5,1444,[95.703125],147.86467120181405
118.0,1466,[95.703125],148.48
118.5,1389,[95.703125],149.11854875283447
119.0,1425,[95.703125],149.7338775510204
119.5,1431,[95.703125],150.36081632653062
120.0,1398,[95.703125],150.9877551020408
120.5,1497,[95.703125],151.63791383219956
121.0,1525,[95.703125],152.24163265306123
121.5,1523,[95.703125],152.86857142857144
122.0,1545,[95.703125],153.48390022675736
122.5,1593,[95.703125],154.1340589569161
123.0,1543,[95.703125],154.73777777777778
123.5,1544,[95.703125],155.37632653061223
124.0,1584,[95.703125],155.99165532879817
124.5,1594,[95.703125],156.63020408163266
125.0,1566,[95.703125],157.2455328798186
125.5,1597,[95.703125],157.8724716553288
126.0,1533,[95.703125],158.48780045351475
126.5,1546,[95.703125],159.1147392290249
127.0,1556,[95.703125],159.74167800453515
127.5,1467,[95.703125],160.3570068027211
128.0,1574,[95.703125],160.9839455782313
128.5,1592,[95.703125],161.62249433106575
129.0,1587,[95.703125],162.2378231292517
129.5,1564,[95.703125],162.87637188208618
130.0,1572,[95.703125],163.49170068027212
130.5,1530,[95.703125],164.1186394557823
131.0,1460,[95.703125],164.73396825396824
131.5,1485,[95.703125],165.36090702947843
132.0,1407,[95.703125],165.98784580498867
132.5,1414,[95.703125],166.62639455782312
133.0,1482,[95.703125],167.24172335600906
133.5,1487,[95.703125],167.86866213151927
134.0,1416,[95.703125],168.4839909297052
134.5,1405,[95.703125],169.09931972789116
135.0,1482,[95.703125],169.77269841269842
135.5,1446,[95.703125],170.3764172335601
136.0,1501,[95.703125],170.99174603174603
136.5,1534,[95.703125],171.65351473922902
137.0,1522,[95.703125],172.2340136054422
137.5,1565,[95.703125],172.81451247165532
138.0,1591,[95.703125],173.48789115646258
138.5,1813,[95.703125],174.09160997732425
139.0,1747,[95.703125],174.7301587301587
139.5,1912,[95.703125],175.3687074829932
140.0,2024,[95.703125],175.98403628117913
140.5,2115,[95.703125],176.64580498866212
141.0,2175,[95.703125],177.23791383219955
141.5,2198,[95.703125],177.88807256235827
142.0,2237,[95.703125],178.48018140589568
142.5,2302,[95.703125],179.11873015873016
143.0,2321,[95.703125],179.7340589569161
143.5,2283,[95.703125],180.3609977324263
144.0,2414,[95.703125],180.9879365079365
144.5,2264,[95.703125],181.6148752834467
145.0,2465,[95.703125],182.2418140589569
145.5,2450,[95.703125],182.86875283446716
146.0,2362,[95.703125],183.48408163265307
146.5,2325,[95.703125],184.0645804988662
147.0,2309,[95.703125],184.7031292517007
147.5,2313,[95.703125],185.28362811791385
148.0,2305,[95.703125],185.9453968253968
148.5,2285,[95.703125],186.6071655328798
149.0,2315,[95.703125],187.22249433106572
149.5,2271,[95.703125],187.8842630385488
150.0,2342,[95.703125],188.51120181405892
150.5,2194,[95.703125],189.14975056689343
151.0,2165,[95.703125],189.7534693877551
151.5,2185,[95.703125],190.36879818594105
152.0,2079,[95.703125],190.99573696145129
152.5,2126,[95.703125],191.6342857142857
153.0,2038,[95.703125],192.23800453514735
153.5,1989,[95.703125],192.8649433106576
154.0,1908,[95.703125],193.4918820861678
154.5,1977,[95.703125],194.118820861678
155.0,2029,[95.703125],194.734149659864
155.5,1829,[95.703125],195.33786848072563
156.0,1778,[95.703125],195.98802721088435
156.5,1889,[95.703125],196.61496598639457
157.0,1802,[95.703125],197.24190476190475
157.5,1848,[95.703125],197.86884353741496
158.0,1852,[95.703125],198.4841723356009
158.5,1903,[95.703125],199.12272108843536
159.0,1898,[95.703125],199.73804988662133
159.5,1891,[95.703125],200.3649886621315
160.0,2000,[95.703125],200.9919274376417
160.5,2064,[95.703125],201.61886621315196
161.0,2071,[95.703125],202.23419501133787
161.5,1957,[95.703125],202.87274376417236
162.0,2006,[95.703125],203.48807256235827
162.5,2036,[95.703125],204.11501133786848
163.0,1998,[95.703125],204.7419501133787
163.5,2018,[95.703125],205.36888888888888
164.0,1961,[95.703125],205.9842176870748
164.5,1948,[95.703125],206.6343764172336
165.0,1917,[95.703125],207.23809523809524
165.5,1773,[95.703125],207.86503401360545
166.0,1700,[95.703125],208.4803628117914
166.5,1828,[95.703125],209.11891156462585
167.0,1771,[95.703125],209.7342403628118
167.5,1391,[95.703125],210.361179138322
168.0,1243,[95.703125],210.9881179138322
168.5,1648,[95.703125],211.6266666666667
169.0,1651,[95.703125],212.2419954648526
169.5,1729,[95.703125],212.8689342403628
170.0,1644,[95.703125],213.495873015873
170.5,1482,[95.703125],214.1228117913832
171.0,1549,[95.703125],214.7381405895692
171.5,1429,[95.703125],215.36507936507937
172.0,1408,[95.703125],215.9920181405896
172.5,1317,[95.703125],216.61895691609976
173.0,1369,[95.703125],217.2342857142857
173.5,1317,[95.703125],217.86122448979592
174.0,1307,[95.703125],218.48816326530613
174.5,1281,[95.703125],219.11510204081637
175.0,1340,[95.703125],219.7420408163265
175.5,1326,[95.703125],220.3573696145125
176.0,1290,[95.703125],220.98430839002268
176.5,1250,[95.703125],221.6228571428572
177.0,1280,[95.703125],222.23818594104307
177.5,1298,[95.703125],222.86512471655328
178.0,1275,[95.703125],223.4804535147392
178.5,1351,[95.703125],224.1190022675737
179.0,1389,[95.703125],224.7459410430839
179.5,1397,[95.703125],225.36126984126983
180.0,1408,[95.703125],225.98820861678004
180.5,1370,[95.703125],226.62675736961447
181.0,1431,[95.703125],227.2420861678005
181.5,1386,[95.703125],227.8574149659864
182.0,1408,[95.703125],228.34503401360544
182.5,1448,[95.703125],228.91392290249436
183.0,1467,[95.703125],229.4595918367347
183.5,1455,[95.703125],229.98204081632653
184.0,1509,0,0.0
184.5,1476,0,0.0
185.0,1446,0,0.0
185.5,1463,0,0.0
186.0,1422,0,0.0
186.5,1459,0,0.0
187.0,1467,0,0.0
187.5,1424,0,0.0
188.0,1492,0,0.0
188.5,1475,0,0.0
189.0,1480,0,0.0
189.5,1465,0,0.0
190.0,1373,0,0.0
190.5,1442,0,0.0
191.0,1363,0,0.0
191.5,1326,0,0.0
192.0,1305,0,0.0
192.5,1291,0,0.0
193.0,1168,0,0.0
193.5,1190,0,0.0
194.0,1221,0,0.0
194.5,1215,0,0.0
195.0,1181,0,0.0
195.5,1227,0,0.0
196.0,1274,0,0.0
196.5,1245,0,0.0
197.0,1317,0,0.0
197.5,1387,0,0.0
198.0,1465,0,0.0
198.5,1398,0,0.0
199.0,1460,0,0.0
199.5,1565,0,0.0
200.0,1529,0,0.0
200.5,1584,0,0.0
201.0,1657,0,0.0
201.5,1771,0,0.0
202.0,1676,0,0.0
202.5,1702,0,0.0
203.0,1806,0,0.0
203.5,1803,0,0.0
204.0,1837,0,0.0
204.5,1734,0,0.0
205.0,1790,0,0.0
205.5,1889,0,0.0
206.0,1810,0,0.0
206.5,1710,0,0.0
207.0,1756,0,0.0
207.5,1735,0,0.0
208.0,1712,0,0.0
208.5,1659,0,0.0
209.0,1666,0,0.0
209.5,1655,0,0.0
210.0,1698,0,0.0
210.5,1604,0,0.0
211.0,1566,0,0.0
211.5,1537,0,0.0
212.0,1466,0,0.0
212.5,1481,0,0.0
213.0,1395,0,0.0
213.5,1333,0,0.0
214.0,1345,0,0.0
214.5,1294,0,0.0
215.0,1289,0,0.0
215.5,1264,0,0.0
216.0,1286,0,0.0
216.5,1311,0,0.0
217.0,1339,0,0.0
217.5,1374,0,0.0
218.0,1301,0,0.0
218.5,1341,0,0.0
219.0,1409,0,0.0
219.5,1379,0,0.0
220.0,1470,0,0.0
220.5,1350,0,0.0
221.0,1346,0,0.0
221.5,1269,0,0.0
222.0,1413,0,0.0
222.5,1352,0,0.0
223.0,1347,0,0.0
223.5,1282,0,0.0
224.0,1230,0,0.0
224.5,1208,0,0.0
225.0,1185,0,0.0
225.5,1328,0,0.0
226.0,1248,0,0.0
226.5,1022,0,0.0
227.0,956,0,0.0
227.5,1114,0,0.0
228.0,1263,0,0.0
228.5,659,0,0.0
229.0,383,0,0.0
229.5,133,0,0.0
230.0,10,0,0.0
