Second,Count,Tempo (BPM),Beat Times (s)
184.5,1155,[126.04801829],173.75492063492064
185.0,1061,[126.04801829],174.31219954648526
185.5,1035,[126.04801829],174.8578684807256
186.0,929,[126.04801829],175.3338775510204
186.5,1007,[126.04801829],175.8098866213152
187.0,889,[126.04801829],176.28589569160997
187.5,899,[126.04801829],176.69224489795917
188.0,740,[126.04801829],177.13342403628118
188.5,746,[126.04801829],177.55138321995466
189.0,695,[126.04801829],178.01578231292518
189.5,557,[126.04801829],178.49179138321995
190.0,538,[126.04801829],178.96780045351474
190.5,478,[126.04801829],179.4438095238095
191.0,380,[126.04801829],179.9198185941043
191.5,225,[126.04801829],180.3842176870748
192.0,104,[126.04801829],180.8602267573696
192.5,48,[126.04801829],181.3362358276644
193.0,4,[126.04801829],181.75419501133783
