Tempo (BPM),Beat Times (s)
[107.66601562],190.42684807256236
[107.66601562],190.96090702947845
[107.66601562],191.52979591836734
[107.66601562],192.08707482993196
[107.66601562],192.6443537414966
[107.66601562],193.19002267573697
[107.66601562],193.75891156462586
[107.66601562],194.30458049886622
[107.66601562],194.8734693877551
[107.66601562],195.4075283446712
[107.66601562],195.97641723356008
[107.66601562],196.5336961451247
[107.66601562],197.09097505668933
[107.66601562],197.64825396825398
[107.66601562],198.2055328798186
[107.66601562],198.7395918367347
[107.66601562],199.30848072562358
[107.66601562],199.8425396825397
[107.66601562],200.42303854875283
[107.66601562],200.9687074829932
[107.66601562],201.52598639455783
[107.66601562],202.06004535147392
[107.66601562],202.64054421768708
[107.66601562],203.18621315192743
[107.66601562],203.75510204081633
[107.66601562],204.28916099773244
[107.66601562],204.8580498866213
[107.66601562],205.41532879818595
[107.66601562],205.97260770975058
