Tempo (BPM),Beat Times (s)
[139.67483108],102.4928798185941
[139.67483108],102.92244897959183
[139.67483108],103.35201814058956
[139.67483108],103.78158730158731
[139.67483108],104.21115646258504
[139.67483108],104.64072562358277
[139.67483108],105.05868480725624
[139.67483108],105.48825396825397
[139.67483108],105.9178231292517
[139.67483108],106.34739229024943
[139.67483108],106.77696145124716
[139.67483108],107.2065306122449
[139.67483108],107.63609977324263
[139.67483108],108.06566893424036
[139.67483108],108.4952380952381
[139.67483108],108.92480725623582
[139.67483108],109.35437641723357
[139.67483108],109.7839455782313
[139.67483108],110.21351473922903
[139.67483108],110.64308390022676
[139.67483108],111.07265306122449
[139.67483108],111.50222222222222
[139.67483108],111.92018140589569
[139.67483108],112.34975056689342
[139.67483108],112.79092970521542
[139.67483108],113.2088888888889
[139.67483108],113.65006802721088
[139.67483108],114.06802721088435
[139.67483108],114.50920634920635
[139.67483108],114.92716553287981
[139.67483108],115.35673469387756
[139.67483108],115.78630385487529
[139.67483108],116.21587301587302
[139.67483108],116.63383219954649
[139.67483108],117.07501133786847
[139.67483108],117.49297052154195
[139.67483108],117.93414965986395
[139.67483108],118.36371882086168
[139.67483108],118.78167800453515
[139.67483108],119.21124716553288
[139.67483108],119.65242630385488
[139.67483108],120.07038548752834
[139.67483108],120.49995464852607
[139.67483108],120.92952380952381
[139.67483108],121.35909297052154
[139.67483108],121.78866213151927
[139.67483108],122.218231292517
[139.67483108],122.64780045351473
[139.67483108],123.07736961451248
[139.67483108],123.5069387755102
[139.67483108],123.93650793650794
[139.67483108],124.36607709750567
[139.67483108],124.78403628117914
[139.67483108],125.21360544217687
[139.67483108],125.6431746031746
[139.67483108],126.07274376417233
[139.67483108],126.51392290249433
[139.67483108],126.95510204081633
[139.67483108],127.34984126984126
[139.67483108],127.75619047619048
[139.67483108],128.19736961451247
[139.67483108],128.65015873015872
[139.67483108],129.0681179138322
[139.67483108],129.49768707482994
[139.67483108],129.92725623582766
[139.67483108],130.34521541950113
[139.67483108],130.7631746031746
[139.67483108],131.18113378684808
[139.67483108],131.59909297052155
[139.67483108],132.00544217687076
[139.67483108],132.4001814058957
[139.67483108],132.79492063492063
[139.67483108],133.18965986394556
[139.67483108],133.58439909297053
[139.67483108],133.9675283446712
[139.67483108],134.43192743764172
[139.67483108],134.86149659863946
[139.67483108],135.30267573696145
[139.67483108],135.70902494331065
[139.67483108],136.12698412698413
[139.67483108],136.5449433106576
[139.67483108],136.9861224489796
[139.67483108],137.41569160997733
[139.67483108],137.84526077097505
[139.67483108],138.26321995464852
[139.67483108],138.66956916099772
[139.67483108],139.07591836734693
[139.67483108],139.4706575963719
[139.67483108],139.8770068027211
[139.67483108],140.2833560090703
[139.67483108],140.64326530612246
[139.67483108],141.04961451247166
[139.67483108],141.49079365079365
[139.67483108],141.9435827664399
[139.67483108],142.37315192743765
[139.67483108],142.80272108843536
[139.67483108],143.20907029478457
