Tempo (BPM),Beat Times (s)
[112.34714674],169.61015873015873
[112.34714674],170.15582766439908
[112.34714674],170.67827664399093
[112.34714674],171.21233560090704
[112.34714674],171.74639455782312
[112.34714674],172.28045351473924
[112.34714674],172.81451247165532
[112.34714674],173.33696145124716
[112.34714674],173.84780045351474
[112.34714674],174.38185941043085
[112.34714674],174.9275283446712
[112.34714674],175.44997732426305
[112.34714674],175.96081632653062
[112.34714674],176.50648526077097
[112.34714674],177.04054421768708
[112.34714674],177.58621315192744
[112.34714674],178.10866213151928
[112.34714674],178.64272108843537
[112.34714674],179.1651700680272
[112.34714674],179.69922902494332
[112.34714674],180.24489795918367
[112.34714674],180.79056689342403
[112.34714674],181.31301587301587
[112.34714674],181.7774149659864
[112.34714674],182.35791383219956
[112.34714674],182.88036281179137
[112.34714674],183.41442176870748
[112.34714674],183.93687074829933
[112.34714674],184.4709297052154
[112.34714674],185.00498866213152
[112.34714674],185.52743764172337
[112.34714674],186.06149659863945
[112.34714674],186.59555555555556
[112.34714674],187.1180045351474
[112.34714674],187.6520634920635
[112.34714674],188.1861224489796
[112.34714674],188.7201814058957
[112.34714674],189.2542403628118
[112.34714674],189.7766893424036
[112.34714674],190.31074829931973
[112.34714674],190.83319727891157
[112.34714674],191.33242630385487
[112.34714674],191.90131519274377
[112.34714674],192.43537414965985
[112.34714674],192.96943310657596
[112.34714674],193.4918820861678
[112.34714674],194.0259410430839
[112.34714674],194.56
[112.34714674],195.0940589569161
[112.34714674],195.61650793650793
[112.34714674],196.15056689342404
[112.34714674],196.68462585034013
[112.34714674],197.21868480725624
[112.34714674],197.74113378684808
[112.34714674],198.27519274376417
[112.34714674],198.80925170068028
[112.34714674],199.35492063492063
[112.34714674],199.8657596371882
[112.34714674],200.39981859410432
[112.34714674],200.9338775510204
[112.34714674],201.45632653061224
[112.34714674],201.99038548752836
[112.34714674],202.52444444444444
[112.34714674],203.05850340136055
[112.34714674],203.59256235827664
[112.34714674],204.11501133786848
[112.34714674],204.6490702947846
[112.34714674],205.18312925170068
[112.34714674],205.70557823129252
[112.34714674],206.2396371882086
[112.34714674],206.77369614512472
[112.34714674],207.29614512471656
[112.34714674],207.83020408163264
[112.34714674],208.36426303854876
[112.34714674],208.89832199546484
[112.34714674],209.42077097505668
[112.34714674],209.9548299319728
[112.34714674],210.48888888888888
[112.34714674],211.022947845805
[112.34714674],211.54539682539684
[112.34714674],212.07945578231292
[112.34714674],212.61351473922903
[112.34714674],213.14757369614512
[112.34714674],213.67002267573696
[112.34714674],214.20408163265307
[112.34714674],214.73814058956916
[112.34714674],215.260589569161
[112.34714674],215.7946485260771
