Tempo (BPM),Beat Times (s)
[120.18531977],123.39083900226757
[120.18531977],123.89006802721089
[120.18531977],124.38929705215419
[120.18531977],124.88852607709751
[120.18531977],125.39936507936508
[120.18531977],125.88698412698413
[120.18531977],126.38621315192744
[120.18531977],126.88544217687075
[120.18531977],127.39628117913833
[120.18531977],127.88390022675738
[120.18531977],128.3831292517007
[120.18531977],128.89396825396827
[120.18531977],129.39319727891157
[120.18531977],129.89242630385488
[120.18531977],130.39165532879818
[120.18531977],130.89088435374148
[120.18531977],131.39011337868482
[120.18531977],131.88934240362812
[120.18531977],132.38857142857142
[120.18531977],132.8761904761905
[120.18531977],133.38702947845806
[120.18531977],133.88625850340136
[120.18531977],134.38548752834467
[120.18531977],134.88471655328797
[120.18531977],135.39555555555555
[120.18531977],135.8831746031746
[120.18531977],136.39401360544218
[120.18531977],136.90485260770976
[120.18531977],137.38086167800452
[120.18531977],137.86848072562358
[120.18531977],138.39092970521543
[120.18531977],138.89015873015873
[120.18531977],139.36616780045352
[120.18531977],139.91183673469388
[120.18531977],140.3994557823129
[120.18531977],140.89868480725625
[120.18531977],141.374693877551
[120.18531977],141.83909297052153
[120.18531977],142.39637188208616
[120.18531977],142.8956009070295
[120.18531977],143.3948299319728
[120.18531977],143.91727891156464
[120.18531977],144.38167800453516
[120.18531977],144.8692970521542
[120.18531977],145.39174603174604
[120.18531977],145.91419501133788
[120.18531977],146.42503401360545
[120.18531977],146.92426303854876
[120.18531977],147.42349206349206
[120.18531977],147.9111111111111
[120.18531977],148.41034013605443
[120.18531977],148.89795918367346
[120.18531977],149.37396825396826
[120.18531977],149.93124716553288
[120.18531977],150.38403628117914
[120.18531977],150.8948752834467
[120.18531977],151.39410430839
[120.18531977],151.88172335600908
[120.18531977],152.39256235827665
[120.18531977],152.89179138321995
[120.18531977],153.37941043083902
[120.18531977],153.87863945578232
[120.18531977],154.3894784580499
[120.18531977],154.8887074829932
[120.18531977],155.39954648526077
[120.18531977],155.8871655328798
[120.18531977],156.38639455782314
[120.18531977],156.88562358276644
[120.18531977],157.39646258503402
[120.18531977],157.88408163265305
[120.18531977],158.39492063492062
[120.18531977],158.8825396825397
[120.18531977],159.40498866213153
[120.18531977],159.89260770975056
[120.18531977],160.39183673469387
[120.18531977],160.8910657596372
[120.18531977],161.3902947845805
[120.18531977],161.8895238095238
[120.18531977],162.3887528344671
[120.18531977],162.88798185941044
[120.18531977],163.39882086167802
[120.18531977],163.88643990929705
[120.18531977],164.38566893424036
[120.18531977],164.88489795918366
[120.18531977],165.39573696145123
[120.18531977],165.8833560090703
[120.18531977],166.3825850340136
[120.18531977],166.8818140589569
[120.18531977],167.39265306122448
[120.18531977],167.88027210884354
[120.18531977],168.39111111111112
[120.18531977],168.89034013605442
[120.18531977],169.38956916099772
[120.18531977],169.88879818594106
[120.18531977],170.38802721088436
[120.18531977],170.8756462585034
[120.18531977],171.38648526077097
[120.18531977],171.88571428571427
[120.18531977],172.3849433106576
[120.18531977],172.8841723356009
[120.18531977],173.3834013605442
[120.18531977],173.88263038548752
[120.18531977],174.38185941043085
[120.18531977],174.88108843537415
[120.18531977],175.38031746031746
[120.18531977],175.87954648526076
