Second,Count,Spectral Centroid
66.5,4445,2963.1402412279363
67.0,4432,2284.173239594915
67.5,4790,1858.604508819672
68.0,4757,2294.5326415841246
68.5,4918,2091.882101914256
69.0,4341,3223.427620285326
69.5,4574,1808.640617583165
70.0,4585,2162.6963763238105
70.5,4725,2745.473061399203
71.0,4761,1929.012437737142
71.5,5177,2184.3542194900847
72.0,4924,1955.2063934159787
72.5,5147,2197.1215741089504
73.0,4963,4040.176635320372
73.5,4213,4003.2209483710426
74.0,4265,3014.4255259031797
74.5,4127,2798.340163212401
75.0,3822,2861.1893006503788
75.5,3713,2649.1257811173173
76.0,3499,2857.1151811223835
76.5,3581,2958.9748167725274
77.0,3571,2352.0405783000447
77.5,3678,3422.6146317986936
78.0,3734,3939.2185430939817
78.5,3906,4202.382569284855
79.0,3951,2872.292912116876
79.5,4317,1617.0863948598806
80.0,4696,2151.0483886154893
80.5,4792,1899.3966439541305
81.0,4854,2135.3973546439065
81.5,4550,2238.6654395603628
82.0,3993,2643.3894476287014
82.5,3538,3231.8979685875584
83.0,2904,3994.131651009005
83.5,3253,1669.0623687421987
84.0,4125,3308.3026689138064
84.5,4669,2323.756069699173
85.0,4746,2944.8792127725364
85.5,4694,2520.711944537467
86.0,4550,2686.8816888098904
86.5,4749,2674.585335515621
87.0,4714,3214.051655675609
87.5,4664,2253.7920115875686
88.0,5012,1869.426898372535
88.5,4778,2108.1943517524546
89.0,4967,2433.303082187002
89.5,5232,1625.8599665058648
90.0,5227,1868.2440184799816
90.5,5048,2402.039528340221
91.0,4643,2839.165996485422
91.5,3777,2755.794405625527
92.0,3746,2347.362682074836
92.5,3847,2740.8920930333825
93.0,4120,2607.9797213333463
93.5,4841,2686.305230144518
94.0,5466,2741.979409633672
94.5,5017,2602.694977057873
95.0,4487,3071.719483133493
95.5,4571,2244.7116477982454
96.0,4484,1483.5891420591636
96.5,4143,2072.2273215024925
97.0,4466,2100.9168832672603
97.5,4735,1739.634303025963
98.0,4687,1444.557169237448
98.5,4695,1445.423391402841
99.0,4451,2055.808437040132
99.5,4147,1759.268964262364
100.0,4036,1677.462113942819
100.5,4034,1845.773560126937
101.0,4161,1723.5786717845886
101.5,3946,2300.5362219384447
102.0,3977,1824.7431104403688
102.5,3594,1485.8519150964364
103.0,3364,1844.259546578352
103.5,2891,1928.9995212275849
104.0,2710,1449.246335061358
104.5,2854,1837.049537479512
105.0,2848,1583.387897742262
105.5,3145,1909.5902042694952
106.0,3568,1425.3067634544263
106.5,3567,1669.3192412320452
107.0,3344,1710.6202078764784
107.5,3206,2379.520491549623
108.0,2895,1733.808557219676
108.5,2916,2054.657384259229
109.0,2800,1779.5009698900403
109.5,2962,2285.0929445325432
110.0,3027,2219.1344806432603
110.5,3010,1784.2133525435777
111.0,2889,1584.5092509037538
111.5,2530,2613.5204065196085
112.0,1953,1724.3467535397588
112.5,1702,2092.851021978417
113.0,1546,1774.2840233111397
113.5,1496,2272.352114878196
114.0,1819,3739.412220478198
114.5,2273,4149.112996319417
115.0,2357,3931.890871244661
115.5,2386,3561.1753488981644
116.0,2271,3088.008529417627
116.5,1879,1509.667398977184
117.0,1597,2273.8060394868376
117.5,1332,2033.0933422995292
118.0,1398,1623.9027597918043
118.5,1296,1387.2666162209562
119.0,1330,1556.3249448517836
119.5,1365,1818.071103968532
120.0,1524,1793.0841160037648
120.5,1452,1304.4849408632404
121.0,1236,1654.756417534063
121.5,1306,1551.827137946344
122.0,1453,1858.5152993085328
122.5,1486,1407.2813751487947
123.0,1675,1732.567420326276
123.5,1728,1850.779661495095
124.0,1576,2354.6556336353888
124.5,1686,2083.242725839982
125.0,1610,2458.6013032546807
125.5,1495,2521.44387562006
126.0,1588,2790.578568063302
126.5,1209,1719.138074922258
127.0,1324,1788.7651300152177
127.5,1198,1660.5420934111726
128.0,1445,1708.1688578534167
128.5,1417,1320.6533637331827
129.0,1772,1892.6899955371075
129.5,1634,3194.520356255563
130.0,1446,4384.8124600542105
130.5,1316,3170.947964810809
131.0,1422,3154.0896736128075
131.5,1608,3527.2833302915747
132.0,2197,2994.848983949081
132.5,2088,3217.775113724877
133.0,2028,3792.338175748039
133.5,1860,2794.5618208741566
134.0,1795,2853.5650079169686
134.5,1460,2488.604507973379
135.0,1590,2857.376239421745
135.5,1740,3329.054701576545
136.0,2061,2851.6571032995384
136.5,1944,2637.18254131679
137.0,1945,2629.2193704309366
137.5,1727,2795.6831740027765
138.0,1571,3069.836093484781
138.5,1259,2346.8919551922227
139.0,1372,3422.820703213624
139.5,1842,3280.631465426447
140.0,2097,3625.2510774747752
140.5,2111,2918.348097123412
141.0,1977,2768.5834683787702
141.5,1711,3403.65065463302
142.0,1640,3410.664872429093
142.5,1528,2354.663445822144
143.0,1415,3367.986638799108
143.5,1480,2883.269358165182
144.0,1701,3362.900017083358
144.5,1975,3160.252882266976
145.0,2115,2639.003505368081
145.5,2029,2905.0316838803474
146.0,1958,2996.9516570199344
146.5,1614,2131.803044279348
147.0,1368,2264.103594899451
147.5,1464,3096.3524531952357
148.0,1533,3526.542907674645
148.5,1415,2684.8916613810616
149.0,1311,2403.5393309721385
149.5,1274,2904.537424612572
150.0,1402,2638.465626400358
150.5,1230,2888.652723657821
151.0,1462,2182.768974198256
151.5,1904,2637.457531481635
152.0,1925,3211.3623777663047
152.5,1766,2384.1702311129284
153.0,1985,1755.7825068954985
153.5,2372,1901.917548754476
154.0,2307,2419.0373676912927
154.5,2470,1565.097365982606
155.0,2856,1640.037753552053
155.5,2426,2195.3992718775453
156.0,2345,2767.6954417433158
156.5,2662,2979.692021023653
157.0,2866,2016.77621593956
157.5,2563,2724.2442767262896
158.0,2739,2286.468966142079
158.5,2540,2861.106677554663
159.0,2832,2554.7986666487286
159.5,3059,2687.545933974053
160.0,3293,2488.787876846712
160.5,2775,3010.431712454912
161.0,2767,1505.358367624033
161.5,2893,2003.0859961900635
162.0,2506,2055.9727765071084
162.5,2305,1776.9702919773815
163.0,2517,1547.4652912554034
163.5,2527,1679.6740351332255
164.0,2252,1641.0217833869342
164.5,2002,2294.582317568781
165.0,1896,1384.6994353769055
165.5,2126,1878.634959502228
166.0,2286,1668.595364956456
166.5,2246,1954.8835419988209
167.0,2237,2130.6474226923024
167.5,2397,1609.2507025984532
168.0,2320,1615.8355390780891
168.5,1923,2197.5727172789257
169.0,2020,1649.694780899078
169.5,1851,1820.3958885163413
170.0,1797,1752.2742474738488
170.5,1785,2166.383567208777
171.0,1854,1715.0433178813755
171.5,1691,1625.200946808923
172.0,1353,1589.312407572634
172.5,1284,2333.061374050385
173.0,1166,1798.5279949157368
173.5,1109,1693.7945028712418
174.0,1481,1718.592874364616
174.5,1524,2042.1266730164543
175.0,1407,3325.7986537833167
175.5,1230,3887.71756895375
176.0,1049,2953.0693888820983
176.5,974,2302.842332496991
177.0,862,1968.7839915376424
177.5,719,2271.551441072965
178.0,836,2970.3721149099583
178.5,879,2300.080312159197
179.0,899,2171.68650533986
179.5,742,3406.651931852949
180.0,936,7757.417369584649
180.5,1054,11463.81902334333
181.0,960,13394.43692040984
181.5,1188,15525.781900229464
182.0,678,0.0
