Second,Count,Spectral Centroid
207.5,946,2472.076858572606
208.0,957,2466.7872891456864
208.5,951,2477.743288688063
209.0,936,2649.723796280988
209.5,855,2402.8313480197025
210.0,900,3137.478387945777
210.5,860,2409.714692038695
211.0,908,2391.6175342310503
211.5,837,2393.4418157823466
212.0,900,3573.2506920421074
212.5,840,2511.4342838858743
213.0,804,2727.9854287382127
213.5,824,2829.4388151019093
214.0,813,2693.577794327561
214.5,759,2555.8970824834823
215.0,780,2763.5556532634296
215.5,735,2581.8543007372905
216.0,727,2720.834895210941
216.5,723,2868.918888913797
217.0,739,2831.1880896270745
217.5,674,2622.5214884933894
218.0,669,2730.825745834328
218.5,670,2393.643790871613
219.0,646,2429.123308124694
219.5,535,2671.9971184181154
220.0,531,2750.616917548484
220.5,458,2377.2314490422546
221.0,421,2812.235528826367
221.5,328,2481.139356737222
222.0,237,3104.7967690387745
222.5,122,2627.4648916516035
223.0,27,2439.4151746229104
223.5,12,2297.596467320456
224.0,4,2846.093412276594
225.0,1,2361.415252249959
226.0,1,2699.454175472324
226.5,1,2153.977063119965
