Second,Count,Spectral Centroid
44.5,4021,4841.363165914732
45.0,4206,3261.0175010314592
45.5,4411,3006.255254749969
46.0,4536,3722.072513855301
46.5,4708,3271.631773904968
47.0,5084,3390.5570854385774
47.5,5111,3388.345492704727
48.0,5373,3131.9905522866925
48.5,5490,3451.486427089499
49.0,5806,4156.595194174451
49.5,5891,3416.19268774471
50.0,5972,3709.549870439316
50.5,5761,3410.262291542668
51.0,5945,3083.677273420365
51.5,6064,3709.990817001731
52.0,5941,3338.224696749975
52.5,6030,4857.384404824826
53.0,5801,3256.4187774905936
53.5,5729,3073.1147654068554
54.0,5506,3548.607716677784
54.5,5539,3410.370648926991
55.0,4959,3299.191569393872
55.5,5157,4276.273401231723
56.0,5193,3192.2847500180733
56.5,5242,3009.999619297127
57.0,5189,3753.8882863923927
57.5,5013,3432.2591915438475
58.0,4686,3754.391806598549
58.5,4669,3218.1685053140013
59.0,4504,3242.1235997197896
59.5,4379,3815.727033919436
60.0,4368,4127.583546407068
60.5,4144,3382.9150012231285
61.0,4098,4207.424541129316
61.5,4017,3443.272174821051
62.0,3829,3945.297793126001
62.5,3765,4044.590351384508
63.0,3705,5182.736360261867
63.5,3618,4084.387356668499
64.0,3604,4924.964941816152
64.5,3265,4995.789060983078
65.0,3052,5403.861148478758
65.5,3164,4122.397027449158
66.0,3012,3513.892234500346
66.5,2848,4107.363009177168
67.0,2720,2520.022080968951
67.5,2666,2759.578114299813
68.0,2678,3653.45703899027
68.5,2560,4064.998860718774
69.0,2533,4462.832600556072
69.5,2509,4986.1573133479
70.0,2442,4951.535715669034
70.5,2419,4922.575017637725
71.0,2403,3903.199698514446
71.5,2446,3393.9633539473903
72.0,2262,4217.047167944442
72.5,2284,3595.433142298543
73.0,2204,2948.8258864554227
73.5,2373,5158.436913785019
74.0,2318,3724.215123822702
74.5,2237,4218.594555145968
75.0,2209,4613.774273316882
75.5,2269,3203.598806249133
76.0,2344,5558.8065955636985
76.5,2217,2816.6478891292563
77.0,2312,4541.731741666527
77.5,2240,5171.5445299589655
78.0,2198,4070.516590638355
78.5,2190,4099.671067735536
79.0,2251,4726.266491716903
79.5,2195,3951.465217695496
80.0,2239,4230.685939275872
80.5,2116,4582.117333819848
81.0,2143,4820.851256727972
81.5,2129,4402.560162332902
82.0,2053,4233.4262906809045
82.5,1991,3300.739356666316
83.0,2037,4649.047143634713
83.5,2077,2864.168241994082
84.0,1981,3422.5137925985373
84.5,2050,5768.012379598948
85.0,2049,2653.8272814598
85.5,1903,4677.872909265847
86.0,1899,4671.167993303595
86.5,1832,2856.2857501882386
87.0,1892,4068.630767564885
87.5,1903,3907.455707027727
88.0,1912,4259.533542213422
88.5,1838,4569.426381462532
89.0,1926,4226.630252072452
89.5,1764,2906.599280711782
90.0,1726,4721.488416130206
90.5,1754,3693.367169643816
91.0,1730,4321.168657592459
91.5,1664,3539.604321435158
92.0,1843,3088.846604396313
92.5,1700,3447.795341893465
93.0,1646,3256.123699898176
93.5,1641,4585.004791370214
94.0,1670,2829.0318927898493
94.5,1755,2940.3798296683294
95.0,1688,3742.290466886241
95.5,1768,4379.593419548898
96.0,1814,3155.848209317056
96.5,2063,3941.302293842103
97.0,2177,2856.124720581866
97.5,2538,3997.7024984678105
98.0,2487,3858.453764505484
98.5,2093,2975.8162098113585
99.0,2044,3159.121613868939
99.5,1929,5180.583458948036
100.0,1986,3356.142463310789
100.5,2044,6510.359980270903
101.0,2066,4686.212440897273
101.5,2107,4633.0238559806885
102.0,2172,3715.833178968708
102.5,2134,3411.1764197352345
103.0,2221,3512.905203083246
103.5,2501,3269.2494310119832
104.0,2509,3325.8200047194096
104.5,2507,5206.918533389096
105.0,2444,3138.758395317408
105.5,2420,3196.5105163228973
106.0,2301,3789.1334179065407
106.5,2206,3315.281383562208
107.0,2308,5510.821233876096
107.5,2394,3616.283960452671
108.0,2508,3139.2390761376714
108.5,2502,3332.999898013631
109.0,2858,3392.0753942548195
109.5,2906,3202.90991061769
110.0,3095,3754.435817362358
110.5,3117,3077.9813428567304
111.0,3116,2933.149069165461
111.5,2967,3687.842945664222
112.0,3007,4088.422432352137
112.5,2989,3192.5161461258785
113.0,3174,3460.115764690757
113.5,3097,3219.4291818392794
114.0,3081,3328.4429543774004
114.5,2912,3281.722562720702
115.0,2845,4176.627585736265
115.5,2746,4075.5855381812216
116.0,2887,3015.793777363126
116.5,2894,2995.354569318535
117.0,2677,3634.54637224497
117.5,2873,3125.0432838337238
118.0,2726,4924.092243496502
118.5,2571,3517.080328830457
119.0,2335,3404.582809804341
119.5,2253,3562.0270284494386
120.0,2260,3497.0415558082746
120.5,2104,3367.686376940979
121.0,2132,3949.965166199829
121.5,2090,3318.4271348313832
122.0,2153,3245.5481578355466
122.5,2008,4190.426579114826
123.0,1944,3166.253111033081
123.5,1938,3444.007450570611
124.0,1880,3280.011027162136
124.5,1795,3157.911394905383
125.0,1912,3961.0676394326856
125.5,1776,3739.5457563479904
126.0,1677,4134.667833642009
126.5,1800,3307.510399959932
127.0,1647,3071.2345159471483
127.5,1543,3713.75948804595
128.0,1625,4309.392086255911
128.5,1502,3605.22687954084
129.0,1500,3634.3056625145423
129.5,1478,3263.728706231983
130.0,1464,3074.141095109196
130.5,1385,3441.6953371771465
131.0,1381,3169.9262242875234
131.5,1351,2872.33290480661
132.0,1306,3961.114336234604
132.5,1283,2963.0938851353017
133.0,1253,3032.4964326046243
133.5,1230,3701.7436606692554
134.0,1199,3487.3017504709896
134.5,1146,3472.6873135741357
135.0,1118,3122.675439130387
135.5,1160,3174.015346978382
136.0,1193,3554.4728724201464
136.5,1069,3205.5601678925336
137.0,1163,2896.9842211790747
137.5,1063,3060.581273312285
138.0,1113,2935.3727653822007
138.5,1084,2977.204926637635
139.0,1170,2970.128747501498
139.5,1162,3111.898461026496
140.0,1115,2925.732924541974
140.5,1119,2907.599281824066
141.0,1142,2933.5185684595563
141.5,1070,4827.18438292868
142.0,1009,2698.3341348202234
142.5,995,1459.499139040783
143.0,969,1025.6537269958867
143.5,933,3209.82185638765
144.0,939,4347.205980688666
144.5,935,4464.873097575791
145.0,945,3680.59277871679
145.5,970,2524.38740863196
146.0,974,3514.7917442344865
146.5,985,4894.123612652714
147.0,979,3258.557284134286
147.5,1010,3595.244721703705
148.0,1063,3547.811461363511
148.5,1052,1407.183488550534
149.0,1172,2619.804631180157
149.5,1096,2926.7574163309355
150.0,1153,4853.590515801053
150.5,1147,4235.18863532498
151.0,1299,2241.9581977254725
151.5,1301,3239.631153735909
152.0,1339,5026.432274047357
152.5,1356,4899.729155324854
153.0,1353,2289.7332113166844
153.5,1413,2773.725442176575
154.0,1371,4260.354782748565
154.5,1374,3632.486767640522
155.0,1419,2603.927895200086
155.5,1441,2388.8077853114605
156.0,1431,1399.9243491530965
156.5,1456,771.9986005968204
157.0,1476,2083.996932530441
157.5,1455,2584.1526012986897
158.0,1430,2873.88092924629
158.5,1427,2025.665442973804
159.0,1461,2013.1641165856493
159.5,1517,2213.275392498076
160.0,1480,805.9370613384895
160.5,1552,874.4032156663687
161.0,1539,702.9097342896176
161.5,1529,1254.7295783201828
162.0,1545,1655.170388825745
162.5,1478,3929.526180784069
163.0,1626,4265.395954900211
163.5,1464,5050.498949988468
164.0,1407,5123.027362127283
164.5,1422,4073.357816506033
165.0,1376,3880.1421425098215
165.5,1384,5859.392360047915
166.0,1324,7095.180099319673
166.5,1318,3683.529542543726
167.0,1289,3923.428532447551
167.5,1274,3518.65272717786
168.0,1334,2582.165360616869
168.5,1261,2922.751674926421
169.0,1210,2654.784388619121
169.5,1351,2764.9218075711638
170.0,1396,4728.69684842115
170.5,1374,2850.031394726234
171.0,1537,2757.2678331654865
171.5,1685,2701.9429481808083
172.0,1788,2994.994532323138
172.5,1913,4429.098166606796
173.0,2041,2893.151699050723
173.5,2315,2673.561563578793
174.0,2485,2113.1157110924983
174.5,2558,2425.776183713592
175.0,2897,2735.04866901586
175.5,3007,2599.201466251928
176.0,3099,1936.716189985883
176.5,3277,2211.29359071934
177.0,3393,3097.093177513958
177.5,3340,4950.896685046776
178.0,3521,3449.1560388179137
178.5,3503,3781.171960455343
179.0,3524,3709.0066954817366
179.5,3649,3471.705435100245
180.0,3484,3415.0782934827635
180.5,3489,3918.165289705277
181.0,3450,4243.221449365019
181.5,3343,2958.512591364964
182.0,3267,3787.634104562851
182.5,3136,3621.7662502019098
183.0,3200,3235.291703822511
183.5,3107,4972.324886163508
184.0,3069,3540.7005803894
184.5,3056,3249.814632966516
185.0,2927,3359.721737910526
185.5,2994,3430.8386382247204
186.0,3000,3326.424396945097
186.5,2896,3668.120058481958
187.0,2825,3198.493965574772
187.5,2841,3217.9096073387827
188.0,2729,3980.782222907009
188.5,2657,3291.426137813274
189.0,2662,3164.736626536631
189.5,2627,3246.7894534366856
190.0,2514,3108.0785038932777
190.5,2389,3564.77799434563
191.0,2379,3788.364926670564
191.5,2246,4529.189569939719
192.0,2125,3461.2935026410755
192.5,2040,3592.1303264204653
193.0,1870,3483.256424578477
193.5,1817,4254.236622832204
194.0,1738,3366.497912311312
194.5,1698,2759.5555407988395
195.0,1595,2234.145072924792
195.5,1597,2011.2548767170624
196.0,1387,2065.4249449581384
196.5,1322,2013.3713407536495
197.0,1121,4273.663783576476
197.5,797,3338.9869674637
198.0,566,3090.3105303483944
198.5,148,4200.297503955528
199.0,33,3744.720824198551
