Second,Count,Spectral Centroid
35.5,3221,3677.5759652988654
36.0,3274,3978.005812573064
36.5,3198,5020.468429776124
37.0,3192,4025.808895385365
37.5,3138,3808.547539729101
38.0,3063,4037.784425665895
38.5,3141,4159.025546435634
39.0,3207,4437.738102464515
39.5,3157,3841.767655522449
40.0,3107,4267.090671705162
40.5,2930,2810.670450859484
41.0,3029,3450.8109727522806
41.5,2818,2838.529909387117
42.0,2862,3875.999168574088
42.5,2844,3574.574408293639
43.0,3062,2761.5607596169266
43.5,2867,3229.505200650087
44.0,3031,4358.248906050266
44.5,2885,3407.326960339993
45.0,2837,4323.443549649761
45.5,2724,3772.311091111097
46.0,2578,3895.026857884572
46.5,2628,3449.794308593692
47.0,2398,3760.351584476311
47.5,2489,2646.348257097382
48.0,2364,2758.5400616106226
48.5,2373,3427.980908600774
49.0,2215,3367.0623460045704
49.5,2378,3252.892935435084
50.0,2313,3694.027825895383
50.5,2433,2577.3303340736065
51.0,2451,3545.7250924420546
51.5,2450,3540.110707704545
52.0,2572,3625.1574109775647
52.5,2676,2310.5261599311702
53.0,2761,2678.205132056548
53.5,2799,3230.098179821967
54.0,2993,3416.1227900934628
54.5,3112,3041.836561727825
55.0,3223,3193.6890695720267
55.5,3447,2780.0325894194643
56.0,3519,3175.125305763964
56.5,3570,3885.321392494132
57.0,3741,4067.651360128861
57.5,3863,3325.3229462964823
58.0,3957,3075.16508019924
58.5,4091,3733.169797604769
59.0,4097,2851.1527321743984
59.5,4026,4672.4068368538265
60.0,4088,3025.48710631027
60.5,4173,4009.256933022654
61.0,4050,3506.1596065542194
61.5,3947,2619.182828807985
62.0,3997,4314.089102091031
62.5,3842,3287.5865802851595
63.0,3943,3668.2551128752616
63.5,4033,3954.582917626206
64.0,3993,3133.8965142755
64.5,4028,3874.876106114168
65.0,3890,3768.062598604068
65.5,3727,3475.694695613136
66.0,3671,3604.671711881045
66.5,3605,3165.951390312605
67.0,3389,3811.040052794565
67.5,3388,4040.627859367561
68.0,3445,3074.7138984693406
68.5,3313,3781.3351469172503
69.0,3260,4040.5775256318047
69.5,3377,3757.122263217741
70.0,3317,2532.6607765203503
70.5,3381,3274.056978293071
71.0,3265,3745.965121655317
71.5,3260,3002.047418967148
72.0,3243,3960.970247387961
72.5,3443,2632.3579041207363
73.0,3448,2550.0813444360438
73.5,3349,3489.811088918517
74.0,3343,3837.687162809851
74.5,3563,4698.926613833144
75.0,3396,2960.7125135399274
75.5,3490,2825.9220040900195
76.0,3415,3354.399155479656
76.5,3507,4079.505027111989
77.0,3499,4359.397007741219
77.5,3527,3604.3601785576334
78.0,3525,3442.872408176742
78.5,3574,4046.210558725483
79.0,3450,3240.84694232278
79.5,3407,4764.521122264428
80.0,3289,3252.621073830418
80.5,3264,2925.3352674306543
81.0,3082,3449.338746503812
81.5,2957,2771.5088602706987
82.0,2920,4061.049368843784
82.5,2898,3389.766579075966
83.0,2878,3548.0860239572235
83.5,2789,3348.103080164715
84.0,2751,4899.921097619672
84.5,2618,3205.5851611675653
85.0,2487,4336.057398639089
85.5,2386,2423.703877545017
86.0,2271,3270.122471831179
86.5,2326,1421.4042484479228
87.0,2302,2779.146953620431
87.5,2149,1803.035252656916
88.0,2204,902.5921184224512
88.5,2397,3238.398941757556
89.0,2209,1156.8657725594337
89.5,2306,2210.4156011760792
90.0,2239,1529.528144172428
90.5,2218,2514.953632501319
91.0,2207,3955.6614936885994
91.5,2120,2820.4524037466367
92.0,2115,5430.852344055951
92.5,2096,5185.044764799898
93.0,2068,2989.134860620394
93.5,2118,4043.897886228156
94.0,2018,3565.028001039525
94.5,2021,3260.698225076485
95.0,2038,3395.755271129972
95.5,2047,3378.4688528082497
96.0,2040,3750.0032630675846
96.5,2153,4616.030739842146
97.0,1947,4670.162132440033
97.5,2028,4135.015294145462
98.0,1986,2600.82883912329
98.5,1961,4303.582897793252
99.0,2008,3361.335022753809
99.5,2016,3145.2872987389883
100.0,2066,3522.812943172985
100.5,1981,3110.424998898056
101.0,2150,3042.5778653302823
101.5,2030,3133.689431852175
102.0,1994,4105.048126620987
102.5,1939,4038.342396847952
103.0,1970,2789.946423351776
103.5,1987,3084.3962735244395
104.0,1986,3491.4444938142583
104.5,1948,2962.3658687439925
105.0,1912,3927.670949650493
105.5,1998,2859.8936506272826
106.0,1942,3948.848719831606
106.5,1860,4400.738788680295
107.0,1876,5264.622804276307
107.5,1894,3598.157886316725
108.0,1934,2896.23042009152
108.5,1839,3259.438898331045
109.0,1955,3815.737551335392
109.5,1856,3340.3883387501123
110.0,1807,3079.549464990744
110.5,1756,2419.960541803157
111.0,1709,4036.822446784983
111.5,1663,2644.980348104652
112.0,1713,3238.1727157922187
112.5,1689,3861.099064094188
113.0,1570,2565.87132738246
113.5,1518,3769.9938391405394
114.0,1541,2788.954095967577
114.5,1519,3227.7914361666712
115.0,1499,3724.151562644364
115.5,1498,2455.060063505129
116.0,1463,3706.4496619649576
116.5,1474,2684.704841642039
117.0,1479,3332.8420210199383
117.5,1444,3330.6780146985143
118.0,1466,2512.0936535493133
118.5,1389,3624.707846784731
119.0,1425,3521.760356115716
119.5,1431,3018.8949665876016
120.0,1398,3221.223825358825
120.5,1497,1996.8206409241484
121.0,1525,3135.033890779761
121.5,1523,2942.080032137329
122.0,1545,4994.449281522567
122.5,1593,3980.624025423205
123.0,1543,2821.5651687980903
123.5,1544,2981.2226554735958
124.0,1584,2490.1374587111936
124.5,1594,4549.520200770271
125.0,1566,3362.0819742253543
125.5,1597,3082.497907818886
126.0,1533,2825.253524161118
126.5,1546,3680.3949829964577
127.0,1556,3772.1972757415992
127.5,1467,5434.079292087631
128.0,1574,2638.8981477350785
128.5,1592,3105.0828808913066
129.0,1587,3284.538337298859
129.5,1564,5574.224552224251
130.0,1572,4692.119344389623
130.5,1530,4445.404961213058
131.0,1460,4028.106198333424
131.5,1485,3322.1454574850563
132.0,1407,3783.211523108648
132.5,1414,3677.1244178630527
133.0,1482,3045.924405167346
133.5,1487,3803.09788523159
134.0,1416,3507.674073622052
134.5,1405,3335.834391626045
135.0,1482,3729.977245158577
135.5,1446,3347.084456752837
136.0,1501,3645.329017510089
136.5,1534,3691.8971643047303
137.0,1522,3695.6527853196176
137.5,1565,3563.4141437652584
138.0,1591,3137.898496584572
138.5,1813,3494.525695115992
139.0,1747,3692.3639482302488
139.5,1912,3234.0324806540834
140.0,2024,3719.028854857512
140.5,2115,3260.2170726317954
141.0,2175,3420.192532751956
141.5,2198,4195.083833504435
142.0,2237,4124.468782936875
142.5,2302,3828.513120949128
143.0,2321,3755.311830704394
143.5,2283,3897.012879930509
144.0,2414,3185.359709481668
144.5,2264,4483.9785983179845
145.0,2465,3609.661997190383
145.5,2450,3778.7917099688
146.0,2362,3713.27797916969
146.5,2325,3110.544194656334
147.0,2309,4183.224148564792
147.5,2313,3377.3775503220318
148.0,2305,4199.355510452598
148.5,2285,4066.504377995449
149.0,2315,3390.73574389867
149.5,2271,3525.171593506202
150.0,2342,3957.9406615423472
150.5,2194,3963.4421981308624
151.0,2165,3736.838366509813
151.5,2185,3259.9940145122737
152.0,2079,3669.816715967968
152.5,2126,4659.498964580936
153.0,2038,3109.340065840421
153.5,1989,3904.6479126798777
154.0,1908,3872.036033430643
154.5,1977,3832.54303698709
155.0,2029,3334.6281194971425
155.5,1829,3337.606453978261
156.0,1778,3711.384942462863
156.5,1889,3185.222961323481
157.0,1802,3581.054197057437
157.5,1848,3869.87195862435
158.0,1852,2950.257945314025
158.5,1903,3539.742265890736
159.0,1898,3062.551922066445
159.5,1891,5013.763156835757
160.0,2000,3301.1348641705044
160.5,2064,3178.212656882692
161.0,2071,3464.665866643093
161.5,1957,4145.345950804222
162.0,2006,4045.557391375103
162.5,2036,3584.691300979284
163.0,1998,3988.174912436484
163.5,2018,3856.131787932965
164.0,1961,3090.504161086884
164.5,1948,4247.102042026507
165.0,1917,3784.657574474953
165.5,1773,3533.9070689799737
166.0,1700,3464.3853502795127
166.5,1828,3061.6678613415074
167.0,1771,3898.6665730218606
167.5,1391,3894.535645262829
168.0,1243,3556.0553729029407
168.5,1648,3974.2302346133
169.0,1651,4647.346033363565
169.5,1729,3185.7346818550345
170.0,1644,4420.737567287736
170.5,1482,2954.516845494381
171.0,1549,3329.216139525718
171.5,1429,4405.445385846271
172.0,1408,3696.02558702758
172.5,1317,3126.8234589081867
173.0,1369,2741.6885669506046
173.5,1317,6328.278961971749
174.0,1307,6171.6474280583625
174.5,1281,3118.1814405756286
175.0,1340,3744.349034966701
175.5,1326,4261.313662125677
176.0,1290,3968.878898506901
176.5,1250,5580.911448463095
177.0,1280,3287.149077831371
177.5,1298,3970.8017226202232
178.0,1275,5004.346724910143
178.5,1351,3706.313282761648
179.0,1389,2055.994236335361
179.5,1397,2046.1859347068744
180.0,1408,3157.789507708345
180.5,1370,3139.4564849614926
181.0,1431,3454.7202332844745
181.5,1386,3907.25521315238
182.0,1408,3886.607456336794
182.5,1448,3970.988436012691
183.0,1467,2653.155691100215
183.5,1455,4300.06665839876
184.0,1509,5047.359784109996
184.5,1476,2525.6404535062625
185.0,1446,3475.143318662927
185.5,1463,4531.888293381989
186.0,1422,2886.9180570462163
186.5,1459,5550.918190794936
187.0,1467,3198.7421678603623
187.5,1424,4241.555508459936
188.0,1492,5324.152824022345
188.5,1475,3688.695768383888
189.0,1480,3522.161971770015
189.5,1465,2696.5254553727164
190.0,1373,3005.061499645794
190.5,1442,4037.96142568991
191.0,1363,3943.014266984774
191.5,1326,3159.323595161576
192.0,1305,3460.724945860336
192.5,1291,4113.20666255133
193.0,1168,3064.1018281925835
193.5,1190,3961.9349310071166
194.0,1221,3557.927831078669
194.5,1215,3212.879722332073
195.0,1181,4059.754233925648
195.5,1227,3562.4420504541863
196.0,1274,3826.0856246303774
196.5,1245,3695.032195707284
197.0,1317,3441.850009057622
197.5,1387,3801.459894948498
198.0,1465,3040.135803806092
198.5,1398,3892.557460562418
199.0,1460,3684.6821152946095
199.5,1565,3288.501016440849
200.0,1529,4003.838591835128
200.5,1584,3308.107964514835
201.0,1657,3529.2225199454488
201.5,1771,4177.499266862633
202.0,1676,4074.706643831742
202.5,1702,4009.8103293727577
203.0,1806,3821.3665692502686
203.5,1803,3974.262784505936
204.0,1837,3228.749341536848
204.5,1734,4178.993645967081
205.0,1790,4126.115681424219
205.5,1889,3717.026477619569
206.0,1810,4304.273350593276
206.5,1710,3317.0536088035205
207.0,1756,4146.755370572574
207.5,1735,3944.51274308929
208.0,1712,4039.868006455032
208.5,1659,4268.949042937139
209.0,1666,3472.334652525948
209.5,1655,3468.394417738696
210.0,1698,4060.339135217053
210.5,1604,3669.1540660727287
211.0,1566,3991.555513496624
211.5,1537,3269.481492007294
212.0,1466,3639.811952488522
212.5,1481,5076.320643074268
213.0,1395,3472.362654660528
213.5,1333,4141.38965052467
214.0,1345,3722.72180313845
214.5,1294,3706.587140793962
215.0,1289,3703.5143029506944
215.5,1264,3338.740750227476
216.0,1286,3836.702351277781
216.5,1311,3242.9930016505105
217.0,1339,3660.510647937876
217.5,1374,4481.446168033223
218.0,1301,3148.0967912227634
218.5,1341,3797.512995852778
219.0,1409,3230.812984887662
219.5,1379,4607.218196290725
220.0,1470,4140.581381924465
220.5,1350,3105.211592893356
221.0,1346,3586.937955166456
221.5,1269,4149.665280880827
222.0,1413,3941.708836966536
222.5,1352,4014.201774916433
223.0,1347,4073.818896439407
223.5,1282,4234.947762146048
224.0,1230,3264.172697536834
224.5,1208,4018.9094586219576
225.0,1185,4256.687627387463
225.5,1328,3135.8303752889306
226.0,1248,3815.873313287718
226.5,1022,3241.5158653896665
227.0,956,4212.24453731185
227.5,1114,4232.988198055872
228.0,1263,3590.5165860390243
228.5,659,4152.591508297866
229.0,383,4144.913384936584
229.5,133,3611.3097226154464
230.0,10,4407.31511592513
