Second,Count
87.5,2113
88.0,2063
88.5,1995
89.0,1910
89.5,1982
90.0,2009
90.5,1950
91.0,1948
91.5,1935
92.0,1875
92.5,1828
93.0,1760
93.5,1858
94.0,1849
94.5,1773
95.0,1743
95.5,1802
96.0,1903
96.5,1929
97.0,1875
97.5,1923
98.0,1987
98.5,2125
99.0,2053
99.5,2206
100.0,2207
100.5,2205
101.0,2147
101.5,2116
102.0,2149
102.5,2110
103.0,2086
103.5,2164
104.0,2085
104.5,2165
105.0,2222
105.5,2211
106.0,2190
106.5,2155
107.0,2069
107.5,1989
108.0,2120
108.5,2038
109.0,2181
109.5,2089
110.0,2198
110.5,2278
111.0,2267
111.5,2298
112.0,2299
112.5,2408
113.0,2329
113.5,2287
114.0,2282
114.5,2219
115.0,2246
115.5,2094
116.0,2006
116.5,2046
117.0,1951
117.5,2043
118.0,1984
118.5,2025
119.0,1925
119.5,1889
120.0,2001
120.5,1941
121.0,1752
121.5,1833
122.0,1844
122.5,1799
123.0,1791
123.5,1726
124.0,1754
124.5,1729
125.0,1728
125.5,1710
126.0,1705
126.5,1614
127.0,1610
127.5,1668
128.0,1532
128.5,1533
129.0,1442
129.5,1444
130.0,1551
130.5,1439
131.0,1538
131.5,1466
132.0,1478
132.5,1448
133.0,1344
133.5,1400
134.0,1353
134.5,1401
135.0,1343
135.5,1282
136.0,1320
136.5,1176
137.0,1154
137.5,1172
138.0,1113
138.5,1052
139.0,1070
139.5,1097
140.0,1151
140.5,1064
141.0,1039
141.5,989
142.0,965
142.5,832
143.0,840
143.5,849
144.0,950
144.5,942
145.0,928
145.5,930
146.0,940
146.5,970
147.0,990
147.5,993
148.0,1054
148.5,903
149.0,999
149.5,1068
150.0,1061
150.5,1021
151.0,989
151.5,962
152.0,1000
152.5,1059
153.0,1034
153.5,1040
154.0,1141
154.5,1122
155.0,1101
155.5,1195
156.0,1288
156.5,1209
157.0,1222
157.5,1236
158.0,1312
158.5,1323
159.0,1345
159.5,1339
160.0,1289
160.5,1498
161.0,1510
161.5,1624
162.0,1797
162.5,1741
163.0,1770
163.5,1720
164.0,1676
164.5,1562
165.0,1588
165.5,1549
166.0,1653
166.5,1539
167.0,1565
167.5,1454
168.0,1602
168.5,1529
169.0,1543
169.5,1591
170.0,1573
170.5,1537
171.0,1560
171.5,1691
172.0,1753
172.5,1723
173.0,1756
173.5,1704
174.0,1795
174.5,1801
175.0,1832
175.5,1754
176.0,1814
176.5,1816
177.0,1802
177.5,1878
178.0,1792
178.5,1813
179.0,1776
179.5,1892
180.0,1814
180.5,1823
181.0,1797
181.5,1850
182.0,1715
182.5,1726
183.0,1640
183.5,1629
184.0,1684
184.5,1675
185.0,1668
185.5,1573
186.0,1466
186.5,1448
187.0,1485
187.5,1296
188.0,1228
188.5,1158
189.0,1054
189.5,1023
190.0,936
190.5,868
191.0,817
191.5,828
192.0,843
192.5,821
193.0,871
193.5,857
194.0,813
194.5,763
195.0,705
195.5,694
196.0,640
196.5,570
197.0,596
197.5,598
198.0,646
198.5,653
199.0,725
199.5,742
200.0,781
200.5,856
201.0,936
201.5,947
202.0,967
202.5,1003
203.0,982
203.5,963
204.0,932
204.5,875
205.0,886
205.5,830
206.0,825
206.5,859
207.0,828
207.5,823
208.0,885
208.5,875
209.0,821
209.5,811
210.0,798
210.5,752
211.0,747
211.5,632
212.0,632
212.5,559
213.0,541
213.5,483
214.0,451
214.5,474
215.0,450
215.5,488
216.0,493
216.5,504
217.0,464
217.5,465
218.0,423
218.5,423
219.0,418
219.5,412
220.0,205
