Second,Count
151.0,1293
151.5,1183
152.0,1270
152.5,1197
153.0,1204
153.5,1148
154.0,1081
154.5,1093
155.0,1088
155.5,998
156.0,967
156.5,1144
157.0,1220
157.5,1197
158.0,1067
158.5,1101
159.0,1083
159.5,968
160.0,898
160.5,851
161.0,752
161.5,789
162.0,841
162.5,806
163.0,857
163.5,999
164.0,1024
164.5,868
165.0,852
165.5,806
166.0,818
166.5,818
167.0,797
167.5,886
168.0,872
168.5,1002
169.0,943
169.5,961
170.0,1097
170.5,1068
171.0,1029
171.5,1015
172.0,936
172.5,880
173.0,832
173.5,886
174.0,922
174.5,913
175.0,884
175.5,905
176.0,924
176.5,997
177.0,954
177.5,969
178.0,976
178.5,926
179.0,972
179.5,1070
180.0,1105
180.5,1159
181.0,1138
181.5,1107
182.0,1189
182.5,1093
183.0,1136
183.5,1157
184.0,1204
184.5,1242
185.0,1289
185.5,1209
186.0,1269
186.5,1234
187.0,1339
187.5,1286
188.0,1295
188.5,1333
189.0,1481
189.5,1486
190.0,1621
190.5,1564
191.0,1621
191.5,1726
192.0,1841
192.5,1972
193.0,2010
193.5,1984
194.0,1937
194.5,1815
195.0,1725
195.5,1626
196.0,1640
196.5,1599
197.0,1491
197.5,1478
198.0,1741
198.5,1701
199.0,1779
199.5,1810
200.0,1899
200.5,1865
201.0,1908
201.5,1822
202.0,1955
202.5,1872
203.0,1898
203.5,1828
204.0,1889
204.5,1737
205.0,1680
205.5,1743
206.0,1752
206.5,1853
207.0,1949
207.5,1934
208.0,2071
208.5,2083
209.0,2090
209.5,2141
210.0,2042
210.5,1897
211.0,1819
211.5,1785
212.0,1547
212.5,1304
213.0,1327
213.5,1277
214.0,1285
214.5,1207
215.0,1211
215.5,1195
216.0,1147
216.5,1105
217.0,1111
217.5,1075
218.0,1111
218.5,1097
219.0,1134
219.5,1065
220.0,1015
220.5,904
221.0,828
221.5,864
222.0,841
222.5,789
223.0,874
223.5,813
224.0,743
224.5,737
225.0,657
225.5,697
226.0,699
226.5,701
227.0,683
227.5,597
228.0,576
228.5,530
229.0,575
229.5,504
230.0,413
230.5,343
231.0,333
231.5,272
232.0,254
232.5,246
233.0,155
233.5,165
234.0,153
234.5,112
235.0,111
235.5,97
236.0,100
236.5,118
237.0,97
237.5,97
238.0,116
238.5,110
239.0,91
239.5,77
240.0,84
240.5,79
241.0,56
241.5,62
242.0,28
242.5,23
243.0,21
243.5,20
244.0,16
244.5,9
245.0,7
245.5,7
246.0,3
247.0,3
