Second,Count
160.0,1240
160.5,1429
161.0,1639
161.5,1623
162.0,1580
162.5,1572
163.0,1500
163.5,1391
164.0,1289
164.5,1719
165.0,2104
165.5,2150
166.0,1954
166.5,2007
167.0,2040
167.5,1969
168.0,2094
168.5,2382
169.0,2338
169.5,2432
170.0,2296
170.5,2280
171.0,2162
171.5,2145
172.0,2268
172.5,2568
173.0,2887
173.5,2570
174.0,2420
174.5,2492
175.0,2416
175.5,2469
176.0,2498
176.5,2284
177.0,2348
177.5,2144
178.0,1914
178.5,1725
179.0,1670
179.5,1874
180.0,2000
180.5,2141
181.0,2033
181.5,1916
182.0,1998
182.5,1521
183.0,1605
183.5,1615
184.0,1588
184.5,1456
185.0,1279
185.5,1258
186.0,1241
186.5,1296
187.0,1295
187.5,1362
188.0,1219
188.5,1209
189.0,1167
189.5,1169
190.0,1074
190.5,986
191.0,1058
191.5,953
192.0,1074
192.5,988
193.0,1002
193.5,1001
194.0,940
194.5,902
195.0,912
195.5,921
196.0,946
196.5,985
197.0,977
197.5,918
198.0,912
198.5,830
199.0,767
199.5,768
200.0,822
200.5,661
201.0,608
201.5,550
202.0,362
202.5,127
203.0,42
203.5,11
