Second,Count
147.0,1820
147.5,2029
148.0,1991
148.5,2066
149.0,1997
149.5,1981
150.0,1973
150.5,1723
151.0,1794
151.5,1869
152.0,1741
152.5,1586
153.0,1519
153.5,1642
154.0,1613
154.5,1634
155.0,1648
155.5,1644
156.0,1330
156.5,1318
157.0,1322
157.5,1413
158.0,1506
158.5,1634
159.0,1679
159.5,1601
160.0,1697
160.5,1576
161.0,1547
161.5,1295
162.0,1320
162.5,1308
163.0,1143
163.5,1231
164.0,1366
164.5,1477
165.0,1498
165.5,1578
166.0,1538
166.5,1475
167.0,1248
167.5,1258
168.0,1347
168.5,1257
169.0,1269
169.5,1311
170.0,1176
170.5,1014
171.0,997
171.5,1063
172.0,1086
172.5,1016
173.0,989
173.5,995
174.0,1030
174.5,888
175.0,809
175.5,761
176.0,783
176.5,704
177.0,694
177.5,687
178.0,710
178.5,661
179.0,726
179.5,718
180.0,693
180.5,751
181.0,857
181.5,806
182.0,789
182.5,786
183.0,690
183.5,728
184.0,850
184.5,827
185.0,711
185.5,717
186.0,808
186.5,857
187.0,963
187.5,937
188.0,1047
188.5,1015
189.0,898
189.5,893
190.0,882
190.5,926
191.0,944
191.5,928
192.0,1163
192.5,1214
193.0,1211
193.5,1175
194.0,1141
194.5,1024
195.0,1004
195.5,1051
196.0,1083
196.5,1094
197.0,1023
197.5,870
198.0,871
198.5,1012
199.0,751
199.5,818
200.0,930
200.5,735
201.0,607
201.5,677
202.0,914
202.5,1157
203.0,1283
203.5,1295
204.0,1329
204.5,1305
205.0,1309
205.5,1298
206.0,1200
206.5,1052
207.0,946
207.5,800
208.0,727
208.5,808
209.0,769
209.5,685
210.0,960
210.5,924
211.0,914
211.5,901
212.0,1033
212.5,919
213.0,939
213.5,816
214.0,789
214.5,781
215.0,649
215.5,568
216.0,523
216.5,521
217.0,503
217.5,596
218.0,556
218.5,568
219.0,552
219.5,460
220.0,453
220.5,453
221.0,410
221.5,412
222.0,475
222.5,535
223.0,576
223.5,616
224.0,620
224.5,551
225.0,487
225.5,423
226.0,369
226.5,385
227.0,404
227.5,440
228.0,439
228.5,488
229.0,581
229.5,612
230.0,581
230.5,554
231.0,523
231.5,512
232.0,366
232.5,235
233.0,291
233.5,479
234.0,585
234.5,584
235.0,558
235.5,556
236.0,455
236.5,370
237.0,396
237.5,469
238.0,512
238.5,471
239.0,490
239.5,536
240.0,655
240.5,675
241.0,474
241.5,377
242.0,545
242.5,603
243.0,631
243.5,790
244.0,873
244.5,694
245.0,493
245.5,493
246.0,484
246.5,339
247.0,265
247.5,504
248.0,776
248.5,729
249.0,821
249.5,1113
250.0,1103
250.5,851
251.0,857
251.5,779
252.0,601
252.5,512
253.0,597
253.5,591
254.0,741
254.5,647
255.0,597
255.5,634
256.0,770
256.5,670
257.0,565
257.5,547
258.0,644
258.5,493
259.0,722
259.5,885
260.0,1034
260.5,881
261.0,763
261.5,534
262.0,372
262.5,207
263.0,203
263.5,213
264.0,360
264.5,462
265.0,558
265.5,515
266.0,602
266.5,485
267.0,442
267.5,246
268.0,184
268.5,171
269.0,129
269.5,125
270.0,224
270.5,259
271.0,160
271.5,87
272.0,41
272.5,16
273.0,6
273.5,2
274.0,1
275.5,1
