Second,Count
116.0,2717
116.5,2749
117.0,2786
117.5,2584
118.0,2563
118.5,2465
119.0,2346
119.5,2253
120.0,2278
120.5,2152
121.0,2134
121.5,2394
122.0,2396
122.5,2183
123.0,2218
123.5,2324
124.0,2461
124.5,2539
125.0,2608
125.5,2683
126.0,2642
126.5,2576
127.0,2531
127.5,2630
128.0,2629
128.5,2806
129.0,2779
129.5,2847
130.0,2840
130.5,2853
131.0,2971
131.5,3006
132.0,2977
132.5,2907
133.0,2936
133.5,2898
134.0,3075
134.5,2880
135.0,2885
135.5,2652
136.0,2738
136.5,2651
137.0,2738
137.5,2609
138.0,2531
138.5,2267
139.0,2357
139.5,2251
140.0,2246
140.5,2211
141.0,1933
141.5,2168
142.0,2259
142.5,2252
143.0,2235
143.5,2165
144.0,2238
144.5,2189
145.0,2183
145.5,2102
146.0,2053
146.5,1972
147.0,1778
147.5,1931
148.0,2012
148.5,1948
149.0,2001
149.5,1901
150.0,1786
150.5,1721
151.0,1866
151.5,1637
152.0,1737
152.5,1742
153.0,1629
153.5,1608
154.0,1778
154.5,1831
155.0,1689
155.5,1697
156.0,1781
156.5,1733
157.0,1553
157.5,1668
158.0,1600
158.5,1594
159.0,1575
159.5,1639
160.0,1515
160.5,1487
161.0,1527
161.5,1454
162.0,1432
162.5,1493
163.0,1531
163.5,1472
164.0,1528
164.5,1382
165.0,1365
165.5,1403
166.0,1290
166.5,1316
167.0,1183
167.5,1191
168.0,1180
168.5,1308
169.0,1314
169.5,1377
170.0,1302
170.5,1394
171.0,1361
171.5,1412
172.0,1304
172.5,1088
173.0,1025
173.5,1040
174.0,1066
174.5,1007
175.0,1031
175.5,991
176.0,997
176.5,962
177.0,879
177.5,886
178.0,959
178.5,971
179.0,963
179.5,1012
180.0,906
180.5,1010
181.0,910
181.5,795
182.0,907
182.5,942
183.0,911
183.5,937
184.0,960
184.5,1024
185.0,1106
185.5,1030
186.0,1016
186.5,920
187.0,923
187.5,812
188.0,961
188.5,906
189.0,947
189.5,896
190.0,909
190.5,900
191.0,886
191.5,866
192.0,898
192.5,962
193.0,1039
193.5,1099
194.0,976
194.5,873
195.0,827
195.5,834
196.0,918
196.5,953
197.0,949
197.5,979
198.0,1037
198.5,954
199.0,952
199.5,908
200.0,933
200.5,1068
201.0,1042
201.5,1029
202.0,1031
202.5,1016
203.0,1007
203.5,936
204.0,975
204.5,880
205.0,875
205.5,873
206.0,888
206.5,867
207.0,821
207.5,678
208.0,568
208.5,530
209.0,429
209.5,425
210.0,425
210.5,376
211.0,408
211.5,356
212.0,427
212.5,391
213.0,379
213.5,345
214.0,333
214.5,326
215.0,327
215.5,285
216.0,320
216.5,307
217.0,341
217.5,288
218.0,248
218.5,240
219.0,244
219.5,190
220.0,186
220.5,203
221.0,198
221.5,181
222.0,171
222.5,150
223.0,129
223.5,132
224.0,120
224.5,156
225.0,146
225.5,143
226.0,127
226.5,100
227.0,137
227.5,118
228.0,115
228.5,95
229.0,115
229.5,105
230.0,115
230.5,111
231.0,135
231.5,101
232.0,116
232.5,93
233.0,125
233.5,103
234.0,95
234.5,98
235.0,79
235.5,84
236.0,86
236.5,71
237.0,92
237.5,84
238.0,75
238.5,56
239.0,85
239.5,70
240.0,61
240.5,48
241.0,30
241.5,22
242.0,21
242.5,10
243.0,7
243.5,8
244.0,3
244.5,4
245.0,1
245.5,1
246.0,1
