Second,Count,0,1,2,3,4,5,6,7,8,9,10,11,12
45.0,3235,-150.66101,138.32422,-47.770935,55.20001,1.522499,10.538295,-2.7026613,7.0194397,-6.9471436,1.2581553,0.7667789,-1.393774,-2.1432374
45.5,3180,-191.19504,154.28633,-9.301096,30.11628,-2.9434638,8.824087,-12.635497,17.41146,-13.359196,1.0758346,2.1194522,-4.8013787,6.734251
46.0,3003,-164.28735,124.707146,-26.547455,45.976116,3.0278609,12.242463,-22.745298,24.842688,-3.5365913,-2.313701,3.3403487,-4.148797,6.8524137
46.5,2915,-169.69676,147.86838,-26.124414,49.168633,-10.32371,16.659609,-9.092017,4.6719966,-0.60052735,-4.3537774,3.495203,-5.2170663,3.9566774
47.0,2989,-213.27094,144.10283,-7.995015,32.939285,-0.109445974,18.903267,-8.371544,9.613457,-8.570438,-5.818821,4.59649,0.08287623,-4.0750704
47.5,3005,-151.7981,131.87743,-46.704994,60.47709,-4.640383,9.05325,-7.5919714,3.7938914,-4.2045736,4.3092246,-0.13521083,-3.0262945,4.594314
48.0,2919,-172.22661,128.9231,-15.43635,37.418186,1.4861948,16.098572,-21.644281,13.5940895,-10.16648,5.4686184,2.7735653,-8.248348,7.0884433
48.5,2816,-199.01437,128.03995,-7.3581324,44.503777,7.364201,16.373072,-12.310157,17.264036,-8.991732,7.1557603,-0.036346402,-8.456108,9.316443
49.0,2830,-140.83293,134.00446,-16.665312,37.464573,-11.230142,20.878265,-8.46146,8.167653,-10.420333,5.000774,2.198097,0.5159043,3.1489978
49.5,2851,-183.6458,122.009735,-6.1611586,49.44108,-18.288172,21.023546,-10.143252,0.03286059,2.6449604,-6.2705703,4.552861,-0.15319836,-3.805446
50.0,2709,-181.38062,143.32834,-35.386734,51.22781,-12.083001,13.619989,-2.0579963,2.0651834,-5.8079057,-4.4234824,6.376285,-5.3493733,0.5753847
50.5,2483,-183.07585,145.52618,-22.63509,35.33715,-4.9779444,12.106579,-15.641454,6.24619,-0.95503545,-8.022854,8.339083,-4.686792,5.06232
51.0,2507,-209.84515,132.39737,-3.266342,46.85652,-20.665836,15.768115,1.267517,0.51799124,3.6607957,-0.1573481,4.720776,-7.9686065,0.7392639
51.5,2604,-181.46167,161.70764,-44.545578,51.94482,-10.636683,7.2453947,1.1911005,-3.8642092,1.8242358,-1.9130192,1.0817307,-2.9704301,3.0981371
52.0,2802,-279.27716,164.53687,-5.4912643,32.015133,4.379355,6.4887743,1.5977666,-3.5213797,2.3158295,-1.562176,1.2218107,-4.2732067,1.7066988
52.5,2772,-199.46385,148.2106,-40.17655,45.25336,-1.7663196,6.086218,3.6532743,1.7682937,-6.9828553,4.322251,-0.60055566,-1.7273382,0.34293258
53.0,2815,-175.6334,118.63806,-6.2071705,45.605186,-7.2477994,15.488788,-13.324219,4.15211,-2.8074696,0.01978979,-0.9448805,-5.3610396,2.166766
